Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,6.8151503,6.771605,6.7530866,0.65879864,5.6358023,6.154321,7.4506173,8.209877
5.1,5.391644,5.3641977,5.432099,0.530331,4.4444447,4.8580246,5.9074073,6.512346
5.2,4.2594895,4.234568,4.148148,0.4262345,3.4814816,3.8395061,4.6790123,5.1790123
5.3,3.3598127,3.345679,3.2777777,0.3448333,2.7345679,3.0185184,3.6975307,4.1049385
5.4,2.6448045,2.6296296,2.5987654,0.278465,2.1419754,2.3703704,2.9135802,3.2407408
5.5,2.0775905,2.0679011,2.0246913,0.2249118,1.6728395,1.8580247,2.3024693,2.5555556
5.6,1.6265227,1.6172839,1.5555556,0.18316506,1.2962962,1.4444444,1.808642,2.006173
5.7,1.2690103,1.2592592,1.2345679,0.14798181,1.0,1.1234568,1.4197531,1.574074
5.8,0.9837675,0.9814815,0.9876543,0.1192537,0.77160496,0.86419755,1.0987654,1.2345679
5.9,0.7485432,0.74691355,0.72839504,0.09644411,0.5740741,0.654321,0.83950615,0.9506173
6.0,0.5920782,0.58641976,0.5925926,0.08033285,0.44444445,0.5123457,0.6728395,0.7592593
6.1,0.4548251,0.45061728,0.44444445,0.066719785,0.33333334,0.3888889,0.5185185,0.59876543
6.2,0.35773867,0.35185185,0.34567901,0.055954527,0.25308642,0.30246913,0.41358024,0.47530866
6.3,0.28162962,0.2777778,0.27160493,0.047749445,0.19753087,0.2345679,0.3271605,0.38271606
6.4,0.21920371,0.21604939,0.20987654,0.04050761,0.14197531,0.17901234,0.25925925,0.30246913
6.5,0.16860288,0.16666667,0.17283951,0.03451589,0.10493827,0.13580246,0.2037037,0.24074075
6.6,0.13059877,0.12962963,0.12345679,0.029514505,0.074074075,0.09876543,0.16049382,0.19135803
6.7,0.100115225,0.09876543,0.09259259,0.02476087,0.055555556,0.074074075,0.12345679,0.15432099
6.8,0.078788064,0.08024691,0.08024691,0.021743776,0.037037037,0.055555556,0.09876543,0.12345679
6.9,0.060971193,0.061728396,0.061728396,0.018914238,0.024691358,0.043209877,0.08024691,0.09876543
7.0,0.047393005,0.043209877,0.043209877,0.016683655,0.018518519,0.030864198,0.061728396,0.086419754
7.1,0.035942387,0.037037037,0.037037037,0.014359016,0.012345679,0.024691358,0.049382716,0.06790123
7.2,0.02710288,0.024691358,0.024691358,0.01221435,0.0061728396,0.012345679,0.037037037,0.055555556
7.3,0.021279836,0.018518519,0.018518519,0.01056897,0.0061728396,0.012345679,0.030864198,0.043209877
7.4,0.016286008,0.018518519,0.012345679,0.009142463,0.0,0.0061728396,0.024691358,0.037037037
7.5,0.01168107,0.012345679,0.012345679,0.0076185167,0.0,0.0061728396,0.018518519,0.030864198
7.6,0.008777778,0.0061728396,0.0061728396,0.006449401,0.0,0.0,0.012345679,0.024691358
7.7,0.006131687,0.0061728396,0.0061728396,0.005301225,0.0,0.0,0.012345679,0.018518519
7.8,0.0042386833,0.0061728396,0.0061728396,0.004303245,0.0,0.0,0.0061728396,0.012345679
7.9,0.0023209876,0.0,0.0,0.003286045,0.0,0.0,0.0061728396,0.0061728396
8.0,0.0012489712,0.0,0.0,0.0025460096,0.0,0.0,0.0061728396,0.0061728396
8.1,5.9876544E-4,0.0,0.0,0.0018272044,0.0,0.0,0.0,0.0061728396
8.2,2.5925925E-4,0.0,0.0,0.001238411,0.0,0.0,0.0,0.0061728396
8.3,6.584362E-5,0.0,0.0,6.3422456E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
