Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,0.0,0.0
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,2.6E-5,0.013
197,Anaheim,0.0,0.0
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,2.2E-5,0.011
668,Bartlett Springs 2011 CFM,4.3E-4,0.212
669,Battle Creek 2011 CFM,0.0,0.0
842,Bear River fault zone,0.0,0.0
581,Bennett Valley 2011 CFM,1.4E-5,0.007
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,1.86E-4,0.093
192,Big Pine (Central),1.4E-5,0.007
191,Big Pine (East),3.6E-5,0.018
200,Big Pine (West),0.0,0.0
87,Blackwater,0.0,0.0
169,Blue Cut,0.0,0.0
170,Brawley (Seismic Zone) alt 1,0.00139,0.557
541,Breckenridge 2011,0.0,0.0
882,Bullion Mountains,0.0,0.0
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,1.18E-4,0.058
165,Cady,0.0,0.0
602,Calaveras (Central) 2011 CFM,4.54E-4,0.213
601,Calaveras (No) 2011 CFM,8.2E-5,0.041
621,Calaveras (So) - Paicines extension 2011 CFM,4.76E-4,0.224
603,Calaveras (So) 2011 CFM,4.26E-4,0.201
88,Calico-Hidalgo,1.26E-4,0.063
724,Camp Rock 2011,2.6E-5,0.013
173,Canada David (Detachment),0.0,0.0
176,Carlsbad,2.2E-5,0.011
721,Carson Range (Genoa),0.0,0.0
670,Casmalia 2011 CFM,3.2E-5,0.016
34,Cedar Mtn-Mahogany Mtn,0.0,0.0
172,Cerro Prieto,0.0,0.0
129,Channel Islands Thrust,2.6E-5,0.012
214,Channel Islands Western Deep Ramp,3.8E-5,0.018
238,Chino alt 1,1.2E-5,0.006
124,Clamshell-Sawpit,1.4E-5,0.007
844,Clayton,4.0E-6,0.002
81,Cleghorn,5.8E-5,0.029
884,Cleghorn Lake,0.0,0.0
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,4.8E-5,0.024
622,Concord 2011 CFM,5.0E-5,0.025
626,Contra Costa (Lafayette) 2011 CFM,1.8E-5,0.009
633,Contra Costa Shear Zone (connector) 2011 CFM,2.2E-5,0.011
776,Coronado Bank alt1,2.0E-6,0.001
157,Coyote Canyon,0.0,0.0
163,Coyote Lake,0.0,0.0
125,Cucamonga,1.34E-4,0.067
894,Davis Creek,0.0,0.0
