Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,1.54E-4,0.077
667,Almanor 2011 CFM,4.0E-4,0.188
219,Anacapa-Dume alt 1,1.3E-4,0.064
197,Anaheim,2.0E-5,0.01
722,Antelope Valley 2011,3.78E-4,0.184
845,Ash Hill,2.16E-4,0.107
881,Baker,8.0E-5,0.04
668,Bartlett Springs 2011 CFM,0.001316,0.527
669,Battle Creek 2011 CFM,1.14E-4,0.057
842,Bear River fault zone,2.96E-4,0.142
581,Bennett Valley 2011 CFM,4.44E-4,0.213
158,Bicycle Lake,2.3E-4,0.115
741,Big Lagoon - Bald Mtn 2011 CFM,6.16E-4,0.27
192,Big Pine (Central),1.0E-4,0.049
191,Big Pine (East),2.48E-4,0.123
200,Big Pine (West),6.0E-6,0.003
87,Blackwater,1.64E-4,0.081
169,Blue Cut,3.04E-4,0.15
170,Brawley (Seismic Zone) alt 1,0.006726,0.991
541,Breckenridge 2011,1.0E-5,0.005
882,Bullion Mountains,2.36E-4,0.116
94,Burnt Mtn,3.6E-4,0.18
561,Butano 2011 CFM,3.48E-4,0.162
165,Cady,1.88E-4,0.09
602,Calaveras (Central) 2011 CFM,0.003536,0.863
601,Calaveras (No) 2011 CFM,0.001536,0.599
621,Calaveras (So) - Paicines extension 2011 CFM,0.003336,0.841
603,Calaveras (So) 2011 CFM,0.002774,0.783
88,Calico-Hidalgo,5.56E-4,0.254
724,Camp Rock 2011,1.62E-4,0.079
173,Canada David (Detachment),7.2E-5,0.036
176,Carlsbad,1.22E-4,0.06
721,Carson Range (Genoa),5.36E-4,0.256
670,Casmalia 2011 CFM,1.08E-4,0.054
34,Cedar Mtn-Mahogany Mtn,2.32E-4,0.111
172,Cerro Prieto,0.010182,0.999
129,Channel Islands Thrust,8.74E-4,0.372
214,Channel Islands Western Deep Ramp,2.62E-4,0.123
238,Chino alt 1,4.76E-4,0.22
124,Clamshell-Sawpit,9.0E-5,0.044
844,Clayton,2.1E-4,0.105
81,Cleghorn,1.64E-4,0.08
884,Cleghorn Lake,3.92E-4,0.184
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,6.0E-5,0.03
184,Compton,2.16E-4,0.104
622,Concord 2011 CFM,9.08E-4,0.388
626,Contra Costa (Lafayette) 2011 CFM,1.76E-4,0.086
633,Contra Costa Shear Zone (connector) 2011 CFM,2.22E-4,0.11
776,Coronado Bank alt1,5.52E-4,0.268
157,Coyote Canyon,6.26E-4,0.283
163,Coyote Lake,4.02E-4,0.192
125,Cucamonga,2.84E-4,0.139
894,Davis Creek,5.8E-5,0.029
245,Death Valley (Black Mtns Frontal),3.48E-4,0.171
45,Death Valley (Fish Lake Valley),5.14E-4,0.242
46,Death Valley (No),4.08E-4,0.2
246,Death Valley (So),7.04E-4,0.318
51,Deep Springs,4.4E-4,0.216
230,Del Valle,1.44E-4,0.071
889,Dog Valley,8.0E-5,0.04
888,Dry Mountain,6.6E-5,0.033
249,Earthquake Valley,4.12E-4,0.2
255,Earthquake Valley (No  Extension),5.04E-4,0.241
256,Earthquake Valley (So Extension),3.42E-4,0.168
671,East Huasna 2011 CFM,3.4E-5,0.016
672,Eaton Roughs 2011 CFM,0.001416,0.527
96,Elmore Ranch,7.72E-4,0.343
103,Elsinore (Coyote Mountains),3.76E-4,0.179
296,Elsinore (Glen Ivy) rev,0.001204,0.463
102,Elsinore (Julian),2.14E-4,0.106
402,Elsinore (Stepovers Combined),4.16E-4,0.199
299,Elsinore (Temecula) rev,3.26E-4,0.162
196,Elysian Park (Lower CFM),1.6E-5,0.008
146,Elysian Park (Upper),5.86E-4,0.261
90,Emerson-Copper Mtn 2011,3.88E-4,0.183
95,Eureka Peak,4.0E-6,0.002
20,Fickle Hill (alt1),1.66E-4,0.081
698,Fish Slough 2011 CFM,5.0E-5,0.024
893,Fitzhugh Creek,3.8E-5,0.018
204,Fontana (Seismicity),1.04E-4,0.052
634,Franklin 2011 CFM,3.5E-4,0.168
699,Garberville - Briceland 2011 CFM,0.001348,0.533
159,Garlic Springs,1.52E-4,0.076
341,Garlock (Central),0.001066,0.462
48,Garlock (East),0.001116,0.477
49,Garlock (West),6.38E-4,0.305
700,Gillem - Big Crack 2011 CFM,8.4E-5,0.042
160,Goldstone Lake,6.0E-4,0.284
701,Goose Lake 2011 CFM,2.0E-5,0.01
86,Gravel Hills-Harper Lk,2.44E-4,0.121
131,Great Valley 01,1.8E-5,0.009
133,Great Valley 02,4.4E-5,0.022
132,Great Valley 03 Mysterious Ridge,6.3E-4,0.293
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,4.02E-4,0.198
381,Great Valley 04b Gordon Valley,4.14E-4,0.204
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,4.52E-4,0.204
136,Great Valley 07 (Orestimba),1.98E-4,0.098
137,Great Valley 08 (Quinto),1.8E-4,0.09
151,Great Valley 09 (Laguna Seca),3.72E-4,0.179
138,Great Valley 10 (Panoche),2.92E-4,0.145
139,Great Valley 11,2.78E-4,0.136
140,Great Valley 12,1.74E-4,0.086
142,Great Valley 13 (Coalinga),2.9E-4,0.144
141,Great Valley 14 (Kettleman Hills),1.5E-4,0.075
623,Green Valley 2011 CFM,0.001934,0.66
636,Greenville (No) 2011 CFM,7.7E-4,0.351
635,Greenville (So) 2011 CFM,5.0E-4,0.242
702,Hartley Springs 2011 CFM,3.18E-4,0.155
37,Hat Creek-McArthur-Mayfield,3.68E-4,0.174
639,Hayward (No) 2011 CFM,0.002748,0.82
638,Hayward (So) 2011 CFM,0.006764,0.994
637,Hayward (So) extension 2011 CFM,0.002084,0.692
167,Hector Mine,2.94E-4,0.14
84,Helendale-So Lockhart,2.72E-4,0.133
703,Hilton Creek 2011 CFM,4.56E-4,0.227
108,Hollywood,2.94E-4,0.144
228,Holser alt 1,1.74E-4,0.084
723,Homestead Valley 2011,2.84E-4,0.134
704,Honey Lake 2011 CFM,5.84E-4,0.274
30,Hosgri,4.86E-4,0.213
208,Hosgri (Extension),9.4E-5,0.047
50,Hunter Mountain-Saline Valley,8.0E-4,0.36
677,Hunting Creek - Bartlett Springs connector 2011,9.26E-4,0.417
640,Hunting Creek - Berryessa 2011 CFM,0.001784,0.628
97,Imperial,0.007082,0.992
678,Incline Village 2011 CFM,3.2E-5,0.016
65,Independence rev 2011,2.0E-4,0.099
892,Jess Valley,4.0E-5,0.02
91,Johnson Valley (No) 2011 rev,3.5E-4,0.169
168,Joshua Tree (Seismicity),2.2E-5,0.011
679,Keddie Ridge 2011 CFM,1.22E-4,0.061
542,Kern Canyon (Lake Isabella) 2011,4.0E-5,0.02
544,Kern Canyon (North Kern) 2011,6.6E-5,0.032
543,Kern Canyon (South Kern) 2011,6.6E-5,0.033
92,Kickapoo,1.02E-4,0.05
680,King Range 2011 CFM,2.24E-4,0.111
641,La Panza 2011,1.0E-4,0.046
104,Laguna Salada,5.38E-4,0.251
207,Lake Isabella (Seismicity),1.26E-4,0.062
