Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,4.6465593E-5,4.603502E-5,0.0,0.0,4.603502E-5,0.0,1.9912305E-4,1.9727867E-4,0.0,0.0,1.9727867E-4,0.0,0.0024216278,0.002399297,5.4495916E-4,0.22713284,0.0029429484,5.4495916E-4,0.02395408,0.023813494,0.0010899183,0.045768935,0.024877457,0.0010899183
6.1,3.982297E-5,3.696866E-5,0.0,0.0,3.696866E-5,0.0,1.706587E-4,1.584279E-4,0.0,0.0,1.584279E-4,0.0,0.0020757897,0.0019272442,0.0,0.0,0.0019272442,0.0,0.020565065,0.019186307,0.0,0.0,0.019186307,0.0
6.2,3.6067784E-5,3.233754E-5,0.0,0.0,3.233754E-5,0.0,1.5456705E-4,1.3858241E-4,0.0,0.0,1.3858241E-4,0.0,0.0018802295,0.0016860253,0.0,0.0,0.0016860253,0.0,0.018644003,0.016804963,0.0,0.0,0.016804963,0.0
6.3,3.2859112E-5,2.8596673E-5,0.0,0.0,2.8596673E-5,0.0,1.4081717E-4,1.2255185E-4,0.0,0.0,1.2255185E-4,0.0,0.0017131006,0.0014911371,0.0,0.0,0.0014911371,0.0,0.016999546,0.014879224,0.0,0.0,0.014879224,0.0
6.4,2.9132116E-5,2.4614748E-5,0.0,0.0,2.4614748E-5,0.0,1.2484594E-4,1.0548801E-4,0.0,0.0,1.0548801E-4,0.0,0.0015189396,0.0012836462,0.0,0.0,0.0012836462,0.0,0.015085992,0.012818991,0.0,0.0,0.012818991,0.0
6.5,2.7075037E-5,2.2596063E-5,0.0,0.0,2.2596063E-5,0.0,1.1603071E-4,9.683716E-5,0.0,0.0,9.683716E-5,0.0,0.0014117584,0.0011784406,0.0,0.0,0.0011784406,0.0,0.014028233,0.011774354,0.0,0.0,0.011774354,0.0
6.6,2.2367465E-5,1.8389497E-5,0.0,0.0,1.8389497E-5,0.0,9.5857045E-5,7.88102E-5,0.0,0.0,7.88102E-5,0.0,0.0011664346,9.591718E-4,0.0,0.0,9.591718E-4,0.0,0.011603311,0.009588251,0.0,0.0,0.009588251,0.0
6.7,1.9458053E-5,1.5762895E-5,0.0,0.0,1.5762895E-5,0.0,8.338899E-5,6.7553956E-5,0.0,0.0,6.7553956E-5,0.0,0.001014788,8.2223717E-4,0.0,0.0,8.2223717E-4,0.0,0.010101665,0.008237424,0.0,0.0,0.008237424,0.0
6.8,1.0767866E-5,9.0636595E-6,0.0,0.0,9.0636595E-6,0.0,4.614718E-5,3.8844053E-5,0.0,0.0,3.8844053E-5,0.0,5.6169706E-4,4.7289018E-4,0.0,0.0,4.7289018E-4,0.0,0.0056027942,0.0047458936,0.0,0.0,0.0047458936,0.0
6.9,2.1384765E-6,1.7896037E-6,0.0,0.0,1.7896037E-6,0.0,9.164866E-6,7.669711E-6,0.0,0.0,7.669711E-6,0.0,1.1157654E-4,9.337511E-5,0.0,0.0,9.337511E-5,0.0,0.0011152053,9.33397E-4,0.0,0.0,9.33397E-4,0.0
7.0,2.0952946E-6,1.7475566E-6,0.0,0.0,1.7475566E-6,0.0,8.979802E-6,7.4895083E-6,0.0,0.0,7.4895083E-6,0.0,1.0932361E-4,9.118134E-5,0.0,0.0,9.118134E-5,0.0,0.0010926984,9.114774E-4,0.0,0.0,9.114774E-4,0.0
7.1,1.7887576E-6,1.4484149E-6,0.0,0.0,1.4484149E-6,0.0,7.666081E-6,6.207479E-6,0.0,0.0,6.207479E-6,0.0,9.333054E-5,7.557374E-5,0.0,0.0,7.557374E-5,0.0,9.329135E-4,7.5551076E-4,0.0,0.0,7.5551076E-4,0.0
7.2,9.723109E-7,7.124557E-7,0.0,0.0,7.124557E-7,0.0,4.16704E-6,3.0533788E-6,0.0,0.0,3.0533788E-6,0.0,5.073253E-5,3.7174417E-5,0.0,0.0,3.7174417E-5,0.0,5.072095E-4,3.716982E-4,0.0,0.0,3.716982E-4,0.0
