Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,3.652694E-5,3.31435E-5,1.0E-4,3.017183,1.3314019E-4,1.0E-4,1.5653463E-4,1.4203585E-4,2.0E-4,1.4080952,3.4200744E-4,2.0E-4,0.0019041431,0.0017279165,2.0E-4,0.11574633,0.001927571,2.0E-4,0.018879099,0.017874664,2.0E-4,0.011189022,0.018071089,2.0E-4
6.1,3.652694E-5,3.31435E-5,1.0E-4,3.017183,1.3314019E-4,1.0E-4,1.5653463E-4,1.4203585E-4,2.0E-4,1.4080952,3.4200744E-4,2.0E-4,0.0019041431,0.0017279165,2.0E-4,0.11574633,0.001927571,2.0E-4,0.018879099,0.017874664,2.0E-4,0.011189022,0.018071089,2.0E-4
6.2,3.652694E-5,3.31435E-5,1.0E-4,3.017183,1.3314019E-4,1.0E-4,1.5653463E-4,1.4203585E-4,2.0E-4,1.4080952,3.4200744E-4,2.0E-4,0.0019041431,0.0017279165,2.0E-4,0.11574633,0.001927571,2.0E-4,0.018879099,0.017874664,2.0E-4,0.011189022,0.018071089,2.0E-4
6.3,3.652694E-5,3.31435E-5,1.0E-4,3.017183,1.3314019E-4,1.0E-4,1.5653463E-4,1.4203585E-4,2.0E-4,1.4080952,3.4200744E-4,2.0E-4,0.0019041431,0.0017279165,2.0E-4,0.11574633,0.001927571,2.0E-4,0.018879099,0.017874664,2.0E-4,0.011189022,0.018071089,2.0E-4
6.4,3.646941E-5,3.306535E-5,1.0E-4,3.024314,1.3306204E-4,1.0E-4,1.5628811E-4,1.4170096E-4,2.0E-4,1.411423,3.4167262E-4,2.0E-4,0.0019011468,0.0017238461,2.0E-4,0.11601964,0.0019235014,2.0E-4,0.018849645,0.017834656,2.0E-4,0.011214121,0.018031089,2.0E-4
6.5,3.646941E-5,3.306535E-5,1.0E-4,3.024314,1.3306204E-4,1.0E-4,1.5628811E-4,1.4170096E-4,2.0E-4,1.411423,3.4167262E-4,2.0E-4,0.0019011468,0.0017238461,2.0E-4,0.11601964,0.0019235014,2.0E-4,0.018849645,0.017834656,2.0E-4,0.011214121,0.018031089,2.0E-4
6.6,3.6442503E-5,3.3028868E-5,1.0E-4,3.0276546,1.3302556E-4,1.0E-4,1.561728E-4,1.4154462E-4,2.0E-4,1.412982,3.415163E-4,2.0E-4,0.0018997455,0.0017219458,2.0E-4,0.116147675,0.0019216014,2.0E-4,0.018835869,0.017815977,2.0E-4,0.011225878,0.018012414,2.0E-4
6.7,3.6432113E-5,3.3014494E-5,1.0E-4,3.0289726,1.330112E-4,1.0E-4,1.5612828E-4,1.4148303E-4,2.0E-4,1.4135971,3.4145472E-4,2.0E-4,0.0018992044,0.0017211973,2.0E-4,0.11619819,0.001920853,2.0E-4,0.018830549,0.017808624,2.0E-4,0.011230514,0.018005062,2.0E-4
6.8,3.6409598E-5,3.298367E-5,1.0E-4,3.0318034,1.3298038E-4,1.0E-4,1.560318E-4,1.4135095E-4,2.0E-4,1.4149181,3.4132268E-4,2.0E-4,0.0018980318,0.0017195916,2.0E-4,0.116306685,0.0019192477,2.0E-4,0.018819023,0.017792828,2.0E-4,0.011240484,0.017989269,2.0E-4
6.9,3.638078E-5,3.2944245E-5,1.0E-4,3.0354316,1.3294096E-4,1.0E-4,1.5590832E-4,1.41182E-4,2.0E-4,1.4166112,3.4115376E-4,2.0E-4,0.0018965311,0.001717538,2.0E-4,0.11644575,0.0019171945,2.0E-4,0.018804269,0.017772626,2.0E-4,0.011253261,0.017969072,2.0E-4
