Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,1.0E-5,0.001
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,1.3E-4,0.013
197,Anaheim,5.0E-5,0.005
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,8.0E-5,0.008
668,Bartlett Springs 2011 CFM,0.00109,0.107
669,Battle Creek 2011 CFM,1.0E-4,0.01
842,Bear River fault zone,1.5E-4,0.015
581,Bennett Valley 2011 CFM,1.0E-5,0.001
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,3.0E-4,0.029
192,Big Pine (Central),2.0E-5,0.002
191,Big Pine (East),3.0E-5,0.003
200,Big Pine (West),1.0E-5,0.001
87,Blackwater,2.0E-5,0.002
169,Blue Cut,2.4E-4,0.024
170,Brawley (Seismic Zone) alt 1,0.00388,0.381
541,Breckenridge 2011,0.0,0.0
882,Bullion Mountains,7.0E-5,0.007
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,1.1E-4,0.011
165,Cady,2.0E-5,0.002
602,Calaveras (Central) 2011 CFM,0.00169,0.164
601,Calaveras (No) 2011 CFM,9.0E-4,0.09
621,Calaveras (So) - Paicines extension 2011 CFM,0.0012,0.118
603,Calaveras (So) 2011 CFM,0.00141,0.139
88,Calico-Hidalgo,6.3E-4,0.063
724,Camp Rock 2011,1.6E-4,0.016
173,Canada David (Detachment),9.0E-5,0.009
176,Carlsbad,8.0E-5,0.008
721,Carson Range (Genoa),1.2E-4,0.012
670,Casmalia 2011 CFM,1.2E-4,0.012
34,Cedar Mtn-Mahogany Mtn,0.0,0.0
172,Cerro Prieto,0.00337,0.321
129,Channel Islands Thrust,3.6E-4,0.036
214,Channel Islands Western Deep Ramp,2.3E-4,0.023
238,Chino alt 1,4.0E-5,0.004
124,Clamshell-Sawpit,9.0E-5,0.009
844,Clayton,4.0E-5,0.004
81,Cleghorn,9.0E-5,0.009
884,Cleghorn Lake,4.0E-5,0.004
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,2.1E-4,0.02
622,Concord 2011 CFM,2.7E-4,0.027
626,Contra Costa (Lafayette) 2011 CFM,1.2E-4,0.012
633,Contra Costa Shear Zone (connector) 2011 CFM,1.3E-4,0.013
776,Coronado Bank alt1,3.6E-4,0.036
157,Coyote Canyon,0.0,0.0
163,Coyote Lake,0.0,0.0
125,Cucamonga,2.6E-4,0.026
894,Davis Creek,0.0,0.0
245,Death Valley (Black Mtns Frontal),4.8E-4,0.048
45,Death Valley (Fish Lake Valley),4.0E-4,0.04
46,Death Valley (No),5.4E-4,0.053
246,Death Valley (So),4.7E-4,0.046
51,Deep Springs,0.0,0.0
230,Del Valle,1.4E-4,0.014
889,Dog Valley,0.0,0.0
888,Dry Mountain,0.0,0.0
249,Earthquake Valley,3.6E-4,0.036
255,Earthquake Valley (No  Extension),3.6E-4,0.036
256,Earthquake Valley (So Extension),2.6E-4,0.026
671,East Huasna 2011 CFM,1.0E-5,0.001
672,Eaton Roughs 2011 CFM,7.3E-4,0.071
96,Elmore Ranch,0.0,0.0
103,Elsinore (Coyote Mountains),1.4E-4,0.014
296,Elsinore (Glen Ivy) rev,2.7E-4,0.027
102,Elsinore (Julian),2.3E-4,0.023
402,Elsinore (Stepovers Combined),2.7E-4,0.027
299,Elsinore (Temecula) rev,2.7E-4,0.027
196,Elysian Park (Lower CFM),3.0E-5,0.003
146,Elysian Park (Upper),1.3E-4,0.013
90,Emerson-Copper Mtn 2011,3.9E-4,0.038
95,Eureka Peak,1.0E-5,0.001
20,Fickle Hill (alt1),3.0E-4,0.029
698,Fish Slough 2011 CFM,2.0E-5,0.002
893,Fitzhugh Creek,0.0,0.0
204,Fontana (Seismicity),0.0,0.0
634,Franklin 2011 CFM,2.8E-4,0.028
699,Garberville - Briceland 2011 CFM,5.1E-4,0.051
159,Garlic Springs,0.0,0.0
341,Garlock (Central),8.1E-4,0.081
48,Garlock (East),3.6E-4,0.036
49,Garlock (West),3.2E-4,0.032
700,Gillem - Big Crack 2011 CFM,0.0,0.0
160,Goldstone Lake,5.0E-5,0.005
701,Goose Lake 2011 CFM,2.0E-5,0.002
86,Gravel Hills-Harper Lk,1.5E-4,0.015
131,Great Valley 01,1.0E-5,0.001
133,Great Valley 02,3.0E-5,0.003
132,Great Valley 03 Mysterious Ridge,4.0E-4,0.04
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,3.9E-4,0.039
381,Great Valley 04b Gordon Valley,2.5E-4,0.025
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,6.0E-5,0.006
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),0.0,0.0
151,Great Valley 09 (Laguna Seca),4.0E-5,0.004
138,Great Valley 10 (Panoche),4.0E-5,0.004
139,Great Valley 11,8.0E-5,0.008
140,Great Valley 12,1.0E-4,0.01
142,Great Valley 13 (Coalinga),1.5E-4,0.015
141,Great Valley 14 (Kettleman Hills),1.7E-4,0.017
623,Green Valley 2011 CFM,4.3E-4,0.042
636,Greenville (No) 2011 CFM,3.2E-4,0.032
635,Greenville (So) 2011 CFM,1.7E-4,0.017
702,Hartley Springs 2011 CFM,5.0E-5,0.005
37,Hat Creek-McArthur-Mayfield,1.1E-4,0.011
639,Hayward (No) 2011 CFM,0.00153,0.152
638,Hayward (So) 2011 CFM,0.00107,0.106
637,Hayward (So) extension 2011 CFM,3.6E-4,0.035
167,Hector Mine,1.2E-4,0.012
84,Helendale-So Lockhart,1.5E-4,0.015
703,Hilton Creek 2011 CFM,1.4E-4,0.014
108,Hollywood,2.7E-4,0.027
228,Holser alt 1,1.2E-4,0.012
723,Homestead Valley 2011,8.0E-5,0.008
704,Honey Lake 2011 CFM,0.0,0.0
30,Hosgri,3.4E-4,0.032
208,Hosgri (Extension),9.0E-5,0.009
50,Hunter Mountain-Saline Valley,5.8E-4,0.057
677,Hunting Creek - Bartlett Springs connector 2011,7.0E-4,0.069
640,Hunting Creek - Berryessa 2011 CFM,4.2E-4,0.042
97,Imperial,0.00381,0.375
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,9.0E-5,0.009
892,Jess Valley,0.0,0.0
91,Johnson Valley (No) 2011 rev,2.7E-4,0.027
168,Joshua Tree (Seismicity),2.0E-5,0.002
679,Keddie Ridge 2011 CFM,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,2.0E-5,0.002
544,Kern Canyon (North Kern) 2011,2.0E-5,0.002
543,Kern Canyon (South Kern) 2011,3.0E-5,0.003
92,Kickapoo,5.0E-5,0.005
680,King Range 2011 CFM,5.0E-5,0.005
641,La Panza 2011,5.0E-5,0.005
104,Laguna Salada,8.0E-5,0.008
207,Lake Isabella (Seismicity),5.0E-5,0.005
642,Las Positas,0.0,0.0
890,Last Chance,0.0,0.0
85,Lenwood-Lockhart-Old Woman Springs,2.7E-4,0.026
705,Likely 2011 CFM,2.0E-5,0.002
681,Lions Head 2011 CFM,0.0,0.0
144,Little Lake,6.0E-5,0.006
16,Little Salmon (Offshore),3.1E-4,0.031
17,Little Salmon (Onshore),6.1E-4,0.059
683,Los Alamos 2011 CFM,2.5E-4,0.025
780,Los Alamos extension,3.2E-4,0.031
643,Los Medanos - Roe Island,2.0E-5,0.002
74,Los Osos 2011,8.0E-5,0.007
201,Lost Hills,0.0,0.0
166,Ludlow,5.0E-5,0.005
644,Maacama 2011 CFM,0.00194,0.191
22,Mad River (alt1),3.8E-4,0.036
221,Malibu Coast (Extension) alt 1,1.4E-4,0.014
220,Malibu Coast alt 1,1.4E-4,0.014
164,Manix-Afton Hills,8.0E-5,0.008
21,McKinleyville (alt1),1.9E-4,0.019
155,McLean Lake,0.0,0.0
13,Mendocino,6.6E-4,0.064
605,Mission (connected) 2011 CFM,1.0E-4,0.01
250,Mission Creek,7.0E-5,0.007
779,Mission Hills 2011,2.0E-5,0.002
78,Mission Ridge-Arroyo Parida-Santa Ana,3.8E-4,0.038
686,Mohawk Valley 2011 CFM,7.0E-5,0.007
707,Mono Lake 2011 CFM,0.0,0.0
646,Monte Vista - Shannon 2011 CFM,1.1E-4,0.011
11,Monterey Bay-Tularcitos,1.3E-4,0.013
188,Morales (East),2.0E-5,0.002
187,Morales (West),0.0,0.0
711,Mount Diablo Thrust North CFM,2.9E-4,0.029
713,Mount Diablo Thrust South,1.1E-4,0.011
156,Nelson Lake,0.0,0.0
122,Newport-Inglewood (Offshore),1.6E-4,0.016
235,Newport-Inglewood alt 1,3.0E-4,0.03
83,North Frontal  (East),1.2E-4,0.012
82,North Frontal  (West),1.1E-4,0.011
199,North Salt Lake,0.0,0.0
687,North Tahoe 2011 CFM,0.0,0.0
130,Northridge,3.7E-4,0.035
211,Northridge Hills,1.2E-4,0.012
116,Oak Ridge (Onshore),7.1E-4,0.067
709,Oceanic - West Huasna,1.7E-4,0.017
777,Oceanside alt1,2.0E-4,0.02
921,Ortigalita (North),1.6E-4,0.016
9,Ortigalita (South),1.6E-4,0.016
64,Owens Valley,1.0E-4,0.01
891,Owens Valley Keough Hot Springs,6.0E-5,0.006
47,Owl Lake,1.2E-4,0.012
841,Ozena,5.0E-5,0.005
109,Palos Verdes,5.1E-4,0.05
244,Panamint Valley,6.6E-4,0.065
162,Paradise,2.4E-4,0.024
186,Peralta Hills,2.0E-5,0.002
647,Pilarcitos 2011 CFM,5.0E-5,0.005
193,Pine Mtn,1.4E-4,0.014
93,Pinto Mtn,8.0E-4,0.076
89,Pisgah-Bullion Mtn-Mesquite Lk,2.9E-4,0.029
212,Pitas Point (Lower West),6.1E-4,0.058
215,Pitas Point (Lower)-Montalvo,4.2E-4,0.042
688,Pittville 2011 CFM,0.0,0.0
58,Pleito,6.0E-5,0.006
666,Point Reyes 2011 CFM,0.0,0.0
843,Point Reyes 2011 connector,0.0,0.0
545,Polaris 2011 CFM,4.0E-5,0.004
240,Puente Hills,1.0E-4,0.01
648,Quien Sabe 2011 CFM,2.0E-5,0.002
152,Raymond,2.8E-4,0.028
118,Red Mountain,0.00131,0.105
161,Red Pass,0.0,0.0
232,Redondo Canyon alt 1,6.0E-5,0.006
649,Reliz 2011 CFM,1.1E-4,0.01
205,Richfield,0.0,0.0
650,Rinconada 2011 CFM,7.0E-5,0.007
38,Robinson Creek,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.0014,0.138
123,Rose Canyon,1.3E-4,0.013
42,Round Valley,1.4E-4,0.014
690,Russ 2011 CFM,3.9E-4,0.039
287,San Andreas (Big Bend),8.7E-4,0.087
300,San Andreas (Carrizo) rev,0.00177,0.172
285,San Andreas (Cholame) rev,0.00182,0.179
295,San Andreas (Coachella) rev,0.00416,0.405
658,San Andreas (Creeping Section) 2011 CFM,0.00187,0.174
286,San Andreas (Mojave N),0.00103,0.102
301,San Andreas (Mojave S),0.00176,0.174
294,San Andreas (North Branch Mill Creek),3.7E-4,0.036
654,San Andreas (North Coast) 2011 CFM,2.6E-4,0.024
653,San Andreas (Offshore) 2011 CFM,4.0E-4,0.04
32,San Andreas (Parkfield),0.00124,0.123
655,San Andreas (Peninsula) 2011 CFM,1.2E-4,0.012
282,San Andreas (San Bernardino N),0.00167,0.159
283,San Andreas (San Bernardino S),0.0017,0.164
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00312,0.303
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00103,0.102
80,San Cayetano,6.7E-4,0.067
178,San Clemente,3.6E-4,0.036
774,San Diego Trough north alt1,3.3E-4,0.032
177,San Diego Trough south,5.4E-4,0.054
247,San Gabriel,1.4E-4,0.014
248,San Gabriel (Extension),1.7E-4,0.017
194,San Gorgonio Pass,2.2E-4,0.022
660,San Gregorio (North) 2011 CFM,4.9E-4,0.048
661,San Gregorio (South) 2011 CFM,3.1E-4,0.031
293,San Jacinto (Anza) rev,3.7E-4,0.037
99,San Jacinto (Borrego),2.5E-4,0.025
292,San Jacinto (Clark) rev,1.3E-4,0.013
101,San Jacinto (Coyote Creek),2.7E-4,0.027
901,San Jacinto (Lytle Creek connector),7.0E-5,0.007
119,San Jacinto (San Bernardino),2.8E-4,0.028
289,San Jacinto (San Jacinto Valley) rev,3.3E-4,0.033
401,San Jacinto (Stepovers Combined),3.6E-4,0.036
28,San Jacinto (Superstition Mtn),2.5E-4,0.025
143,San Joaquin Hills,1.7E-4,0.017
107,San Jose,2.0E-5,0.002
31,San Juan,7.0E-5,0.007
692,San Luis Range - Oceano 2011 CFM,0.0,0.0
693,San Luis Range - Pecho 2011 CFM,1.0E-5,0.001
691,San Luis Range 2011 CFM,4.0E-5,0.004
181,San Pedro Basin,1.9E-4,0.019
183,San Pedro Escarpment,1.0E-5,0.001
198,San Vicente,2.0E-5,0.002
775,Santa Cruz Catalina Ridge alt1,2.7E-4,0.026
111,Santa Cruz Island,3.1E-4,0.03
185,Santa Monica Bay,2.0E-5,0.002
