Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.4620876,7.375,7.2875,0.85022885,6.0,6.625,8.275,9.375
5.1,5.902075,5.825,5.8125,0.6827452,4.7,5.225,6.5625,7.35
5.2,4.668925,4.625,4.475,0.55877316,3.675,4.125,5.2125,5.9125
5.3,3.68455,3.65,3.675,0.4537163,2.8875,3.2375,4.1375,4.6625
5.4,2.90725,2.8625,2.725,0.36914673,2.2625,2.55,3.275,3.7
5.5,2.2929125,2.2625,2.4,0.30698317,1.75,1.9875,2.5875,2.975
5.6,1.802,1.7875,1.6625,0.25330576,1.3625,1.55,2.05,2.375
5.7,1.4112375,1.4,1.4125,0.21121627,1.0375,1.2,1.6125,1.875
5.8,1.101225,1.0875,1.075,0.17358913,0.8,0.9375,1.2625,1.475
5.9,0.8437125,0.8375,0.8125,0.14290622,0.5875,0.7,0.975,1.15
6.0,0.6701625,0.6625,0.6375,0.12238849,0.45,0.55,0.7875,0.925
6.1,0.514825,0.5125,0.525,0.09986507,0.3375,0.4125,0.6125,0.725
6.2,0.4016,0.4,0.425,0.08397695,0.25,0.3125,0.4875,0.575
6.3,0.3144125,0.3125,0.3375,0.0719848,0.1875,0.25,0.3875,0.475
6.4,0.239425,0.2375,0.2625,0.060511213,0.125,0.175,0.3,0.375
6.5,0.1817875,0.175,0.1875,0.053397316,0.0875,0.125,0.2375,0.3
6.6,0.139,0.1375,0.1375,0.045303836,0.0625,0.1,0.1875,0.2375
6.7,0.1037625,0.1,0.0875,0.03889971,0.0375,0.0625,0.1375,0.1875
6.8,0.0784,0.075,0.0625,0.033255678,0.025,0.05,0.1125,0.15
6.9,0.0582,0.05,0.05,0.027944319,0.0125,0.025,0.0875,0.125
7.0,0.0432125,0.0375,0.0375,0.023966614,0.0,0.025,0.0625,0.1
7.1,0.0317125,0.025,0.025,0.020389302,0.0,0.0125,0.05,0.075
7.2,0.021975,0.025,0.0125,0.01647648,0.0,0.0,0.0375,0.0625
7.3,0.0161625,0.0125,0.0125,0.013981857,0.0,0.0,0.025,0.05
7.4,0.011,0.0125,0.0,0.011602801,0.0,0.0,0.025,0.0375
7.5,0.0064875,0.0,0.0,0.008888537,0.0,0.0,0.0125,0.025
7.6,0.003625,0.0,0.0,0.006518004,0.0,0.0,0.0125,0.025
7.7,0.001875,0.0,0.0,0.004800716,0.0,0.0,0.0,0.0125
7.8,7.25E-4,0.0,0.0,0.0029217931,0.0,0.0,0.0,0.0125
7.9,2.875E-4,0.0,0.0,0.0018737913,0.0,0.0,0.0,0.0
8.0,1.875E-4,0.0,0.0,0.0015194057,0.0,0.0,0.0,0.0
8.1,5.0E-5,0.0,0.0,7.889867E-4,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
