Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.4490952,7.25,6.821429,1.3817428,5.321429,6.142857,8.714286,10.714286
5.1,5.8907976,5.75,5.821429,1.1203952,4.107143,4.857143,6.928571,8.535714
5.2,4.660131,4.535714,4.25,0.91660726,3.1785715,3.8214285,5.5,6.785714
5.3,3.6776786,3.5714285,3.392857,0.749879,2.4642856,2.9642856,4.357143,5.392857
5.4,2.900619,2.8214285,2.857143,0.614701,1.8928572,2.3214285,3.4642856,4.321429
5.5,2.2874048,2.2142856,2.0357144,0.51484066,1.4285715,1.7857143,2.7857144,3.4642856
5.6,1.7970357,1.75,1.6071428,0.4258742,1.0714285,1.3928572,2.2142856,2.75
5.7,1.4068333,1.3571428,1.3571428,0.35519862,0.8214286,1.0714285,1.75,2.2142856
5.8,1.097381,1.0714285,1.0,0.29551917,0.60714287,0.8214286,1.3928572,1.75
5.9,0.84010714,0.8214286,0.85714287,0.24280323,0.42857143,0.60714287,1.0714285,1.3571428
6.0,0.6674405,0.64285713,0.60714287,0.20702335,0.32142857,0.4642857,0.85714287,1.1071428
6.1,0.5129167,0.5,0.4642857,0.17181577,0.21428572,0.35714287,0.6785714,0.89285713
6.2,0.40038094,0.39285713,0.39285713,0.14498542,0.17857143,0.25,0.53571427,0.71428573
6.3,0.3135476,0.2857143,0.2857143,0.12441003,0.10714286,0.17857143,0.42857143,0.5714286
6.4,0.23903571,0.21428572,0.21428572,0.10333358,0.071428575,0.14285715,0.32142857,0.4642857
6.5,0.18139286,0.17857143,0.14285715,0.0896428,0.035714287,0.10714286,0.25,0.39285713
6.6,0.1387381,0.14285715,0.10714286,0.076047376,0.0,0.071428575,0.21428572,0.32142857
6.7,0.10352381,0.10714286,0.071428575,0.065851286,0.0,0.035714287,0.17857143,0.25
6.8,0.078226194,0.071428575,0.071428575,0.055925727,0.0,0.035714287,0.14285715,0.21428572
6.9,0.057916667,0.035714287,0.035714287,0.047468178,0.0,0.0,0.10714286,0.17857143
7.0,0.04314286,0.035714287,0.035714287,0.04032293,0.0,0.0,0.071428575,0.14285715
7.1,0.031595238,0.035714287,0.0,0.034871574,0.0,0.0,0.071428575,0.10714286
7.2,0.021940475,0.0,0.0,0.02821793,0.0,0.0,0.035714287,0.10714286
7.3,0.016166667,0.0,0.0,0.02402237,0.0,0.0,0.035714287,0.071428575
7.4,0.011059524,0.0,0.0,0.019791856,0.0,0.0,0.035714287,0.071428575
7.5,0.0065833335,0.0,0.0,0.015444982,0.0,0.0,0.035714287,0.035714287
7.6,0.0036904763,0.0,0.0,0.011330807,0.0,0.0,0.0,0.035714287
7.7,0.001952381,0.0,0.0,0.008325711,0.0,0.0,0.0,0.035714287
7.8,8.095238E-4,0.0,0.0,0.0053156596,0.0,0.0,0.0,0.0
7.9,3.095238E-4,0.0,0.0,0.0033103803,0.0,0.0,0.0,0.0
8.0,2.0238095E-4,0.0,0.0,0.0026808456,0.0,0.0,0.0,0.0
8.1,4.7619047E-5,0.0,0.0,0.0013032317,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
