Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.398039,7.071429,6.25,1.7496322,4.928571,5.821429,8.964286,11.75
5.1,5.849911,5.571429,5.285714,1.4020666,3.8214285,4.571429,7.107143,9.321428
5.2,4.619555,4.428571,3.9642856,1.1242802,2.9642856,3.607143,5.642857,7.392857
5.3,3.642409,3.5,3.3214285,0.9024742,2.2857144,2.8214285,4.464286,5.821429
5.4,2.866648,2.75,2.5,0.7262617,1.75,2.1785715,3.5357144,4.607143
5.5,2.2491612,2.1785715,2.0357144,0.5838757,1.3214285,1.7142857,2.7857144,3.642857
5.6,1.7598398,1.7142857,1.5714285,0.46981367,1.0,1.3214285,2.2142856,2.857143
5.7,1.369996,1.3214285,1.25,0.37816435,0.75,1.0,1.7142857,2.25
5.8,1.0599082,1.0357143,0.96428573,0.30463147,0.5714286,0.75,1.3571428,1.75
5.9,0.8032153,0.78571427,0.75,0.24387506,0.39285713,0.5714286,1.0357143,1.3571428
6.0,0.63258266,0.60714287,0.5714286,0.2024198,0.2857143,0.42857143,0.8214286,1.0714285
6.1,0.48384386,0.4642857,0.42857143,0.16862404,0.21428572,0.32142857,0.64285713,0.85714287
6.2,0.3809306,0.35714287,0.35714287,0.14273833,0.14285715,0.25,0.53571427,0.6785714
6.3,0.3005296,0.2857143,0.2857143,0.12215447,0.10714286,0.17857143,0.42857143,0.5714286
6.4,0.23365816,0.21428572,0.21428572,0.10469545,0.071428575,0.14285715,0.32142857,0.4642857
6.5,0.17904387,0.17857143,0.14285715,0.08996542,0.035714287,0.10714286,0.25,0.39285713
6.6,0.13876939,0.14285715,0.10714286,0.0769802,0.0,0.071428575,0.21428572,0.32142857
6.7,0.10656122,0.10714286,0.071428575,0.06632595,0.0,0.035714287,0.17857143,0.25
6.8,0.083958164,0.071428575,0.071428575,0.057794057,0.0,0.035714287,0.14285715,0.21428572
6.9,0.06519796,0.071428575,0.035714287,0.050086197,0.0,0.0,0.10714286,0.17857143
7.0,0.050981633,0.035714287,0.035714287,0.043901175,0.0,0.0,0.10714286,0.14285715
7.1,0.038265307,0.035714287,0.035714287,0.03763147,0.0,0.0,0.071428575,0.14285715
7.2,0.028607143,0.035714287,0.0,0.032348428,0.0,0.0,0.071428575,0.10714286
7.3,0.022543877,0.0,0.0,0.028365262,0.0,0.0,0.035714287,0.10714286
7.4,0.017344898,0.0,0.0,0.024685543,0.0,0.0,0.035714287,0.071428575
7.5,0.01232653,0.0,0.0,0.020716934,0.0,0.0,0.035714287,0.071428575
7.6,0.009403061,0.0,0.0,0.017837817,0.0,0.0,0.035714287,0.035714287
7.7,0.0066938777,0.0,0.0,0.014988631,0.0,0.0,0.035714287,0.035714287
7.8,0.00475,0.0,0.0,0.0126399025,0.0,0.0,0.0,0.035714287
7.9,0.0026438776,0.0,0.0,0.009470805,0.0,0.0,0.0,0.035714287
8.0,0.0014979591,0.0,0.0,0.007179671,0.0,0.0,0.0,0.035714287
8.1,7.112245E-4,0.0,0.0,0.0049895635,0.0,0.0,0.0,0.0
8.2,3.265306E-4,0.0,0.0,0.0033993404,0.0,0.0,0.0,0.0
8.3,6.530612E-5,0.0,0.0,0.001525832,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
