Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.04532,0.01758,0.02424,0.02938,0.03785,0.04526,0.03016
667,Almanor 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Anacapa-Dume alt 1,2.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,1.0E-5
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.00385,6.1E-4,0.0011,0.00149,0.00265,0.00379,6.3E-4
881,Baker,2.5E-4,2.0E-5,4.0E-5,9.0E-5,1.2E-4,2.5E-4,0.0
668,Bartlett Springs 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,8.6E-4,1.0E-4,1.6E-4,2.6E-4,5.4E-4,8.6E-4,6.0E-5
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),3.0E-5,0.0,0.0,0.0,1.0E-5,3.0E-5,0.0
191,Big Pine (East),1.4E-4,1.0E-5,1.0E-5,2.0E-5,7.0E-5,1.4E-4,1.0E-5
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.00243,4.0E-4,7.0E-4,0.00103,0.00164,0.00242,5.1E-4
169,Blue Cut,7.0E-5,2.0E-5,2.0E-5,3.0E-5,4.0E-5,7.0E-5,1.0E-5
170,Brawley (Seismic Zone) alt 1,1.1E-4,5.0E-5,5.0E-5,8.0E-5,9.0E-5,1.1E-4,3.0E-5
541,Breckenridge 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,5.0E-5,0.0,0.0,0.0,2.0E-5,5.0E-5,1.0E-5
94,Burnt Mtn,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5
561,Butano 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Cady,1.0E-4,2.0E-5,4.0E-5,4.0E-5,6.0E-5,1.0E-4,2.0E-5
602,Calaveras (Central) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,Calaveras (No) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Calaveras (So) - Paicines extension 2011 CFM,2.0E-5,0.0,2.0E-5,2.0E-5,2.0E-5,2.0E-5,0.0
603,Calaveras (So) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Calico-Hidalgo,1.3E-4,1.0E-5,2.0E-5,4.0E-5,9.0E-5,1.3E-4,1.0E-5
724,Camp Rock 2011,1.0E-4,2.0E-5,2.0E-5,3.0E-5,6.0E-5,1.0E-4,3.0E-5
173,Canada David (Detachment),0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Carlsbad,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
721,Carson Range (Genoa),0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Casmalia 2011 CFM,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
34,Cedar Mtn-Mahogany Mtn,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
172,Cerro Prieto,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
129,Channel Islands Thrust,6.0E-5,1.0E-5,2.0E-5,2.0E-5,5.0E-5,6.0E-5,0.0
214,Channel Islands Western Deep Ramp,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
238,Chino alt 1,5.0E-5,1.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,2.0E-5
124,Clamshell-Sawpit,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
844,Clayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Cleghorn,2.0E-5,0.0,0.0,0.0,1.0E-5,2.0E-5,0.0
884,Cleghorn Lake,1.0E-4,3.0E-5,4.0E-5,5.0E-5,7.0E-5,1.0E-4,2.0E-5
883,Cleghorn Pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Compton,2.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,0.0
622,Concord 2011 CFM,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
626,Contra Costa (Lafayette) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Contra Costa Shear Zone (connector) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Coronado Bank alt1,2.0E-5,0.0,1.0E-5,1.0E-5,2.0E-5,2.0E-5,0.0
157,Coyote Canyon,0.002,2.3E-4,4.5E-4,6.7E-4,0.0012,0.00191,2.3E-4
163,Coyote Lake,7.2E-4,1.1E-4,2.0E-4,2.7E-4,4.1E-4,7.2E-4,1.1E-4
125,Cucamonga,2.0E-5,0.0,0.0,0.0,1.0E-5,2.0E-5,0.0
894,Davis Creek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Death Valley (Black Mtns Frontal),9.7E-4,1.8E-4,3.1E-4,4.5E-4,7.0E-4,9.7E-4,1.6E-4
