Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.05413,0.03066,0.03936,0.04457,0.0505,0.05398,0.03166
667,Almanor 2011 CFM,3.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,3.0E-5,1.0E-5
219,Anacapa-Dume alt 1,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,2.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,0.0
845,Ash Hill,0.00662,0.00172,0.00291,0.00403,0.00555,0.00656,6.3E-4
881,Baker,3.9E-4,8.0E-5,1.6E-4,2.3E-4,3.1E-4,3.9E-4,3.0E-5
668,Bartlett Springs 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,0.00161,2.6E-4,5.4E-4,8.4E-4,0.0013,0.00161,4.0E-5
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),5.0E-5,1.0E-5,1.0E-5,2.0E-5,3.0E-5,5.0E-5,0.0
191,Big Pine (East),1.2E-4,2.0E-5,6.0E-5,8.0E-5,1.0E-4,1.2E-4,0.0
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.00364,0.00112,0.00192,0.00229,0.00308,0.00362,5.3E-4
169,Blue Cut,5.0E-5,0.0,3.0E-5,3.0E-5,4.0E-5,5.0E-5,1.0E-5
170,Brawley (Seismic Zone) alt 1,1.9E-4,6.0E-5,9.0E-5,1.3E-4,1.7E-4,1.9E-4,4.0E-5
541,Breckenridge 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,1.0E-4,1.0E-5,3.0E-5,6.0E-5,8.0E-5,1.0E-4,1.0E-5
94,Burnt Mtn,2.0E-5,0.0,1.0E-5,1.0E-5,2.0E-5,2.0E-5,0.0
561,Butano 2011 CFM,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
