Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.32662243,0.34644786,0.345
6.1,0.32662243,0.34644786,0.345
6.2,0.32662243,0.34644786,0.345
6.3,0.32662243,0.34644786,0.345
6.4,0.30492666,0.32314086,0.319
6.5,0.30492666,0.32314086,0.319
6.6,0.2404663,0.25071928,0.222
6.7,0.2404663,0.25071928,0.222
6.8,0.23122635,0.24104291,0.205
6.9,0.18245699,0.18714611,0.157
7.0,0.16990462,0.17358118,0.149
7.1,0.13716751,0.13809262,0.11
7.2,0.12082649,0.12059716,0.092
7.3,0.10464668,0.10382617,0.079
7.4,0.087267525,0.08573501,0.063
7.5,0.06894135,0.067458235,0.048
7.6,0.046339024,0.045303967,0.035
7.7,0.027428905,0.027388671,0.021
7.8,0.017875405,0.017941954,0.012
7.9,0.0019353067,0.0020209071,0.002
