Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.0711937,6.9875,7.375,1.0361298,5.325,6.0375,8.1,9.3625
5.1,5.595135,5.5375,5.075,0.8312239,4.175,4.775,6.425,7.4
5.2,4.41871,4.375,3.95,0.6628593,3.2875,3.7625,5.075,5.8625
5.3,3.485479,3.45,3.3125,0.532581,2.5625,2.95,4.0125,4.6375
5.4,2.7468271,2.725,2.6375,0.42844203,2.0,2.325,3.1625,3.675
5.5,2.1610167,2.1375,2.2,0.34565789,1.55,1.8125,2.5,2.8875
5.6,1.6948271,1.675,1.55,0.2787077,1.2,1.4125,1.9625,2.2875
5.7,1.3242291,1.3125,1.225,0.22371039,0.925,1.1,1.5375,1.8
5.8,1.0286688,1.025,1.025,0.1798523,0.7125,0.85,1.2,1.4
5.9,0.78445417,0.775,0.75,0.14493768,0.525,0.6375,0.925,1.0875
6.0,0.621675,0.6125,0.625,0.120286554,0.4,0.5,0.7375,0.875
6.1,0.47879165,0.475,0.5,0.09988219,0.3,0.375,0.575,0.6875
6.2,0.37822708,0.375,0.35,0.084478915,0.225,0.3,0.4625,0.5625
6.3,0.29865626,0.3,0.2875,0.072284,0.1625,0.225,0.3625,0.45
6.4,0.23463126,0.2375,0.25,0.0618351,0.125,0.175,0.3,0.3625
6.5,0.18147917,0.175,0.1625,0.052922387,0.0875,0.125,0.2375,0.2875
6.6,0.14164375,0.1375,0.1375,0.045082867,0.0625,0.1,0.1875,0.2375
6.7,0.10949167,0.1125,0.1,0.0384545,0.0375,0.075,0.15,0.1875
6.8,0.0863625,0.0875,0.0875,0.033324253,0.025,0.05,0.125,0.15
6.9,0.067295834,0.0625,0.0625,0.028952261,0.0125,0.0375,0.1,0.125
7.0,0.052941665,0.05,0.05,0.02532796,0.0125,0.025,0.075,0.1125
7.1,0.040570833,0.0375,0.0375,0.021933235,0.0,0.025,0.0625,0.0875
7.2,0.030797917,0.025,0.025,0.018809916,0.0,0.0125,0.05,0.075
7.3,0.024510417,0.025,0.025,0.016467717,0.0,0.0125,0.0375,0.0625
7.4,0.019075,0.0125,0.0125,0.014369804,0.0,0.0,0.0375,0.05
7.5,0.013864583,0.0125,0.0125,0.012083079,0.0,0.0,0.025,0.0375
7.6,0.01056875,0.0125,0.0125,0.010351208,0.0,0.0,0.025,0.0375
7.7,0.007575,0.0,0.0,0.00857117,0.0,0.0,0.0125,0.025
7.8,0.005352083,0.0,0.0,0.0072732717,0.0,0.0,0.0125,0.025
7.9,0.0029958333,0.0,0.0,0.005617034,0.0,0.0,0.0125,0.0125
8.0,0.0016020833,0.0,0.0,0.004246798,0.0,0.0,0.0,0.0125
8.1,7.625E-4,0.0,0.0,0.0029918782,0.0,0.0,0.0,0.0125
8.2,3.5208333E-4,0.0,0.0,0.0020682823,0.0,0.0,0.0,0.0125
8.3,7.2916664E-5,0.0,0.0,9.51994E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
