Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.017316623,2.0947527E-4,0.0011172014,0.00398003,0.010927626,0.017316623,0.011276752
667,Almanor 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Anacapa-Dume alt 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.0019201899,0.0,2.0947527E-4,4.1895054E-4,0.0012568516,0.0019201899,4.1895054E-4
881,Baker,1.04737635E-4,0.0,0.0,0.0,3.4912544E-5,1.04737635E-4,0.0
668,Bartlett Springs 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,2.443878E-4,0.0,0.0,0.0,3.4912544E-5,2.443878E-4,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,3.4912544E-5,0.0,0.0,0.0,3.4912544E-5,3.4912544E-5,0.0
192,Big Pine (Central),3.4912544E-5,0.0,0.0,3.4912544E-5,3.4912544E-5,3.4912544E-5,0.0
191,Big Pine (East),3.4912544E-5,0.0,0.0,3.4912544E-5,3.4912544E-5,3.4912544E-5,0.0
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,9.4263867E-4,0.0,0.0,6.982509E-5,4.887756E-4,9.4263867E-4,3.142129E-4
169,Blue Cut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Brawley (Seismic Zone) alt 1,6.982509E-5,0.0,0.0,0.0,3.4912544E-5,6.982509E-5,0.0
541,Breckenridge 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Burnt Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Butano 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Cady,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,Calaveras (Central) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,Calaveras (No) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Calaveras (So) - Paicines extension 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Calaveras (So) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Calico-Hidalgo,6.982509E-5,0.0,0.0,3.4912544E-5,6.982509E-5,6.982509E-5,0.0
724,Camp Rock 2011,3.4912544E-5,0.0,0.0,0.0,0.0,3.4912544E-5,0.0
173,Canada David (Detachment),0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Carlsbad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Carson Range (Genoa),0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Casmalia 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Cedar Mtn-Mahogany Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Cerro Prieto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Channel Islands Thrust,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Channel Islands Western Deep Ramp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Chino alt 1,3.4912544E-5,0.0,0.0,0.0,0.0,3.4912544E-5,0.0
124,Clamshell-Sawpit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,Clayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Cleghorn,3.4912544E-5,0.0,0.0,0.0,0.0,3.4912544E-5,0.0
884,Cleghorn Lake,1.04737635E-4,0.0,0.0,0.0,3.4912544E-5,1.04737635E-4,0.0
883,Cleghorn Pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Compton,3.4912544E-5,0.0,0.0,0.0,3.4912544E-5,3.4912544E-5,0.0
622,Concord 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,Contra Costa (Lafayette) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Contra Costa Shear Zone (connector) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Coronado Bank alt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Coyote Canyon,8.7281363E-4,0.0,0.0,0.0,2.443878E-4,7.68076E-4,6.982509E-5
163,Coyote Lake,1.3965018E-4,0.0,3.4912544E-5,3.4912544E-5,6.982509E-5,1.3965018E-4,3.4912544E-5
125,Cucamonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,Davis Creek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Death Valley (Black Mtns Frontal),5.586007E-4,0.0,0.0,1.04737635E-4,2.0947527E-4,5.586007E-4,1.04737635E-4
45,Death Valley (Fish Lake Valley),2.7930035E-4,0.0,0.0,0.0,6.982509E-5,2.7930035E-4,3.4912544E-5
46,Death Valley (No),3.4912545E-4,0.0,0.0,3.4912544E-5,1.04737635E-4,3.4912545E-4,3.4912544E-5
246,Death Valley (So),0.001990015,0.0,3.4912544E-5,2.7930035E-4,8.379011E-4,0.001990015,1.7456272E-4
51,Deep Springs,3.4912544E-5,0.0,0.0,0.0,0.0,3.4912544E-5,3.4912544E-5
