Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,0.0,0.0
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,4.0E-5,0.004
197,Anaheim,0.0,0.0
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,4.0E-5,0.004
668,Bartlett Springs 2011 CFM,7.0E-4,0.07
669,Battle Creek 2011 CFM,0.0,0.0
842,Bear River fault zone,0.0,0.0
581,Bennett Valley 2011 CFM,2.0E-5,0.002
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,2.4E-4,0.024
192,Big Pine (Central),1.0E-5,0.001
191,Big Pine (East),3.0E-5,0.003
200,Big Pine (West),0.0,0.0
87,Blackwater,0.0,0.0
169,Blue Cut,0.0,0.0
170,Brawley (Seismic Zone) alt 1,9.4E-4,0.094
541,Breckenridge 2011,0.0,0.0
882,Bullion Mountains,0.0,0.0
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,2.0E-5,0.002
165,Cady,0.0,0.0
602,Calaveras (Central) 2011 CFM,2.2E-4,0.022
601,Calaveras (No) 2011 CFM,6.0E-5,0.006
621,Calaveras (So) - Paicines extension 2011 CFM,2.0E-4,0.02
603,Calaveras (So) 2011 CFM,2.2E-4,0.022
88,Calico-Hidalgo,1.8E-4,0.018
724,Camp Rock 2011,2.0E-5,0.002
173,Canada David (Detachment),0.0,0.0
176,Carlsbad,1.0E-5,0.001
721,Carson Range (Genoa),0.0,0.0
670,Casmalia 2011 CFM,4.0E-5,0.004
34,Cedar Mtn-Mahogany Mtn,0.0,0.0
172,Cerro Prieto,0.0,0.0
129,Channel Islands Thrust,9.0E-5,0.009
214,Channel Islands Western Deep Ramp,9.0E-5,0.009
238,Chino alt 1,1.0E-5,0.001
124,Clamshell-Sawpit,5.0E-5,0.005
844,Clayton,0.0,0.0
81,Cleghorn,4.0E-5,0.004
884,Cleghorn Lake,0.0,0.0
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,6.0E-5,0.006
622,Concord 2011 CFM,5.0E-5,0.005
626,Contra Costa (Lafayette) 2011 CFM,3.0E-5,0.003
633,Contra Costa Shear Zone (connector) 2011 CFM,4.0E-5,0.004
776,Coronado Bank alt1,0.0,0.0
157,Coyote Canyon,0.0,0.0
163,Coyote Lake,0.0,0.0
125,Cucamonga,1.4E-4,0.014
894,Davis Creek,0.0,0.0
