Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
861,Airport Lake,4.0E-5,0.004,7.597581E-5
667,Almanor 2011 CFM,0.0,0.0,0.0
219,Anacapa-Dume alt 1,7.0E-5,0.007,1.9134927E-4
197,Anaheim,1.0E-5,0.001,5.7360277E-5
722,Antelope Valley 2011,0.0,0.0,0.0
845,Ash Hill,0.0,0.0,0.0
881,Baker,6.0E-5,0.006,6.291715E-5
668,Bartlett Springs 2011 CFM,0.00122,0.121,0.0018742934
669,Battle Creek 2011 CFM,5.0E-5,0.005,1.3515844E-4
842,Bear River fault zone,1.7E-4,0.017,2.9906616E-4
581,Bennett Valley 2011 CFM,4.0E-5,0.004,6.4429725E-5
158,Bicycle Lake,0.0,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,4.6E-4,0.046,5.07167E-4
192,Big Pine (Central),3.0E-5,0.003,5.2561645E-5
191,Big Pine (East),7.0E-5,0.007,1.12041205E-4
200,Big Pine (West),1.0E-5,0.001,1.2352267E-5
87,Blackwater,0.0,0.0,2.4725085E-5
169,Blue Cut,1.3E-4,0.013,2.0261868E-4
170,Brawley (Seismic Zone) alt 1,0.0037,0.365,0.003998075
541,Breckenridge 2011,1.0E-5,0.001,3.5571426E-5
882,Bullion Mountains,9.0E-5,0.009,1.7905983E-4
94,Burnt Mtn,0.0,0.0,0.0
561,Butano 2011 CFM,7.0E-5,0.007,2.904399E-4
165,Cady,3.0E-5,0.003,3.578345E-5
602,Calaveras (Central) 2011 CFM,0.00147,0.144,0.0029983001
601,Calaveras (No) 2011 CFM,8.3E-4,0.082,0.0014444471
621,Calaveras (So) - Paicines extension 2011 CFM,0.00114,0.111,0.0026019937
603,Calaveras (So) 2011 CFM,0.00123,0.122,0.0025435886
88,Calico-Hidalgo,6.2E-4,0.06,7.6611905E-4
724,Camp Rock 2011,2.0E-4,0.02,2.8771404E-4
173,Canada David (Detachment),2.0E-5,0.002,1.2774584E-4
176,Carlsbad,9.0E-5,0.009,1.3081725E-4
721,Carson Range (Genoa),2.1E-4,0.021,3.9994184E-4
670,Casmalia 2011 CFM,1.4E-4,0.014,1.2043807E-4
34,Cedar Mtn-Mahogany Mtn,0.0,0.0,2.6622296E-5
172,Cerro Prieto,0.003,0.286,0.0048668785
129,Channel Islands Thrust,5.0E-4,0.049,4.5156674E-4
214,Channel Islands Western Deep Ramp,3.3E-4,0.033,2.463987E-4
238,Chino alt 1,3.0E-5,0.003,9.32119E-5
124,Clamshell-Sawpit,1.2E-4,0.012,9.479168E-5
844,Clayton,3.0E-5,0.003,1.08032815E-4
81,Cleghorn,8.0E-5,0.008,1.4745536E-4
884,Cleghorn Lake,9.0E-5,0.009,8.0133614E-5
883,Cleghorn Pass,0.0,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0,0.0
184,Compton,1.2E-4,0.012,4.0034094E-4
622,Concord 2011 CFM,3.8E-4,0.038,5.119416E-4
626,Contra Costa (Lafayette) 2011 CFM,1.6E-4,0.016,2.3754746E-4
633,Contra Costa Shear Zone (connector) 2011 CFM,1.9E-4,0.019,2.552541E-4
776,Coronado Bank alt1,3.2E-4,0.032,5.7263015E-4
157,Coyote Canyon,0.0,0.0,0.0
163,Coyote Lake,0.0,0.0,0.0
125,Cucamonga,2.2E-4,0.022,4.895135E-4
894,Davis Creek,0.0,0.0,3.3632054E-7
