Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.765954,7.3375,7.0625,2.0350904,5.5,6.3,9.05,12.575
5.1,6.13889,5.8125,5.375,1.5977448,4.3375,4.975,7.1625,9.925
5.2,4.849196,4.6,4.375,1.2495692,3.425,3.925,5.6625,7.8
5.3,3.8214855,3.625,3.625,0.97813946,2.6875,3.0875,4.4625,6.1375
5.4,3.009,2.8625,2.8125,0.7615893,2.1,2.425,3.525,4.8
5.5,2.363727,2.2625,2.225,0.58753985,1.6375,1.9,2.775,3.75
5.6,1.8503875,1.775,1.7375,0.45100704,1.2625,1.4875,2.175,2.925
5.7,1.4416479,1.3875,1.45,0.3422961,0.975,1.1625,1.7,2.2375
5.8,1.1160604,1.075,1.125,0.2568635,0.75,0.9,1.3125,1.725
5.9,0.8474375,0.825,0.7875,0.18764077,0.5625,0.6875,1.0125,1.275
6.0,0.6687792,0.65,0.625,0.14455806,0.4375,0.5375,0.8,0.9875
6.1,0.5141042,0.5,0.475,0.114153266,0.325,0.4,0.625,0.7625
6.2,0.40519166,0.4,0.3875,0.09299179,0.2375,0.3125,0.5,0.6125
6.3,0.3195271,0.3125,0.3,0.076569825,0.1875,0.25,0.3875,0.4875
6.4,0.25057918,0.25,0.2375,0.06393827,0.1375,0.1875,0.3125,0.3875
6.5,0.19309166,0.1875,0.1875,0.05432861,0.1,0.1375,0.25,0.3125
6.6,0.15123333,0.15,0.125,0.04643252,0.075,0.1,0.2,0.25
6.7,0.11716667,0.1125,0.1125,0.03963431,0.05,0.075,0.15,0.2
6.8,0.09233125,0.0875,0.0875,0.034207053,0.0375,0.0625,0.125,0.1625
6.9,0.072377086,0.075,0.0625,0.030151017,0.025,0.0375,0.1,0.1375
7.0,0.056741666,0.05,0.05,0.026321687,0.0125,0.025,0.0875,0.1125
7.1,0.043202084,0.0375,0.0375,0.022723699,0.0,0.025,0.0625,0.0875
7.2,0.032810416,0.025,0.025,0.019237077,0.0,0.0125,0.05,0.075
7.3,0.0260375,0.025,0.025,0.01672282,0.0,0.0125,0.0375,0.0625
7.4,0.020077083,0.0125,0.0125,0.014446716,0.0,0.0,0.0375,0.05
7.5,0.014466667,0.0125,0.0125,0.012293585,0.0,0.0,0.025,0.0375
7.6,0.010927083,0.0125,0.0125,0.010473175,0.0,0.0,0.025,0.0375
7.7,0.007841666,0.0125,0.0,0.008724243,0.0,0.0,0.0125,0.025
7.8,0.0055166665,0.0,0.0,0.0073515684,0.0,0.0,0.0125,0.025
7.9,0.00299375,0.0,0.0,0.0056107193,0.0,0.0,0.0125,0.0125
8.0,0.0015416667,0.0,0.0,0.0041543567,0.0,0.0,0.0,0.0125
8.1,7.208333E-4,0.0,0.0,0.002922824,0.0,0.0,0.0,0.0125
8.2,2.875E-4,0.0,0.0,0.0018737913,0.0,0.0,0.0,0.0
8.3,6.4583335E-5,0.0,0.0,8.9617E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
