Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.0399,0.02358,0.02977,0.03321,0.03754,0.03986,0.02662
667,Almanor 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Anacapa-Dume alt 1,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.003,0.00101,0.00161,0.00209,0.00258,0.00298,5.4E-4
881,Baker,2.9E-4,9.0E-5,1.2E-4,1.8E-4,2.3E-4,2.9E-4,3.0E-5
668,Bartlett Springs 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,7.7E-4,2.1E-4,3.1E-4,4.1E-4,6.4E-4,7.7E-4,5.0E-5
741,Big Lagoon - Bald Mtn 2011 CFM,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
192,Big Pine (Central),3.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,3.0E-5,0.0
191,Big Pine (East),5.0E-5,3.0E-5,4.0E-5,5.0E-5,5.0E-5,5.0E-5,0.0
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.00216,7.9E-4,0.00123,0.00149,0.00195,0.00215,5.1E-4
169,Blue Cut,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
170,Brawley (Seismic Zone) alt 1,1.5E-4,5.0E-5,9.0E-5,1.1E-4,1.5E-4,1.5E-4,4.0E-5
541,Breckenridge 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,5.0E-5,1.0E-5,3.0E-5,3.0E-5,3.0E-5,5.0E-5,0.0
94,Burnt Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Butano 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
165,Cady,1.2E-4,6.0E-5,9.0E-5,1.0E-4,1.0E-4,1.2E-4,3.0E-5
602,Calaveras (Central) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,Calaveras (No) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Calaveras (So) - Paicines extension 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
603,Calaveras (So) 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
88,Calico-Hidalgo,2.4E-4,9.0E-5,1.4E-4,1.6E-4,1.9E-4,2.3E-4,4.0E-5
724,Camp Rock 2011,3.0E-5,2.0E-5,2.0E-5,2.0E-5,3.0E-5,3.0E-5,1.0E-5
173,Canada David (Detachment),0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Carlsbad,4.0E-5,2.0E-5,2.0E-5,3.0E-5,4.0E-5,4.0E-5,0.0
721,Carson Range (Genoa),2.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,1.0E-5
670,Casmalia 2011 CFM,2.0E-5,1.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,0.0
34,Cedar Mtn-Mahogany Mtn,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
172,Cerro Prieto,5.0E-5,1.0E-5,2.0E-5,3.0E-5,3.0E-5,5.0E-5,1.0E-5
129,Channel Islands Thrust,1.0E-4,1.0E-5,2.0E-5,5.0E-5,7.0E-5,1.0E-4,0.0
214,Channel Islands Western Deep Ramp,3.0E-5,1.0E-5,1.0E-5,1.0E-5,3.0E-5,3.0E-5,0.0
238,Chino alt 1,4.0E-5,1.0E-5,2.0E-5,4.0E-5,4.0E-5,4.0E-5,1.0E-5
124,Clamshell-Sawpit,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
844,Clayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Cleghorn,2.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,2.0E-5,0.0
884,Cleghorn Lake,1.4E-4,6.0E-5,7.0E-5,7.0E-5,1.1E-4,1.3E-4,4.0E-5
883,Cleghorn Pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Compton,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
622,Concord 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
626,Contra Costa (Lafayette) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Contra Costa Shear Zone (connector) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Coronado Bank alt1,2.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,2.0E-5,0.0
157,Coyote Canyon,0.00217,5.0E-4,8.6E-4,0.00119,0.0017,0.00204,2.2E-4
163,Coyote Lake,7.4E-4,2.0E-4,3.3E-4,4.3E-4,5.9E-4,7.1E-4,6.0E-5
125,Cucamonga,6.0E-5,2.0E-5,3.0E-5,4.0E-5,4.0E-5,6.0E-5,0.0
894,Davis Creek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Death Valley (Black Mtns Frontal),9.6E-4,3.0E-4,5.2E-4,6.3E-4,8.6E-4,9.6E-4,1.5E-4
45,Death Valley (Fish Lake Valley),4.0E-4,1.2E-4,1.9E-4,2.5E-4,3.5E-4,4.0E-4,7.0E-5
46,Death Valley (No),6.5E-4,1.9E-4,3.2E-4,4.2E-4,5.8E-4,6.5E-4,1.0E-4
246,Death Valley (So),0.00421,0.00118,0.00206,0.0027,0.00368,0.00414,2.7E-4
51,Deep Springs,1.4E-4,3.0E-5,6.0E-5,9.0E-5,1.2E-4,1.4E-4,4.0E-5
230,Del Valle,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
889,Dog Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,Dry Mountain,4.0E-5,3.0E-5,3.0E-5,4.0E-5,4.0E-5,4.0E-5,0.0
249,Earthquake Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Earthquake Valley (No  Extension),2.0E-5,1.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,0.0
256,Earthquake Valley (So Extension),0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,East Huasna 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Eaton Roughs 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
96,Elmore Ranch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Elsinore (Coyote Mountains),0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Elsinore (Glen Ivy) rev,6.0E-5,2.0E-5,3.0E-5,5.0E-5,5.0E-5,6.0E-5,0.0
102,Elsinore (Julian),0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Elsinore (Stepovers Combined),5.0E-5,3.0E-5,3.0E-5,3.0E-5,3.0E-5,5.0E-5,0.0
299,Elsinore (Temecula) rev,5.0E-5,3.0E-5,3.0E-5,3.0E-5,3.0E-5,5.0E-5,0.0
196,Elysian Park (Lower CFM),0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Elysian Park (Upper),4.0E-5,0.0,1.0E-5,2.0E-5,2.0E-5,4.0E-5,0.0
90,Emerson-Copper Mtn 2011,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
95,Eureka Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Fickle Hill (alt1),0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Fish Slough 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,Fitzhugh Creek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Fontana (Seismicity),1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
634,Franklin 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Garberville - Briceland 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Garlic Springs,4.2E-4,1.1E-4,1.8E-4,2.5E-4,3.2E-4,4.2E-4,3.0E-5
341,Garlock (Central),0.0589,0.03155,0.04053,0.04624,0.05338,0.05798,0.03217
48,Garlock (East),0.02027,0.00888,0.01195,0.01445,0.0174,0.01907,0.00781
49,Garlock (West),0.00945,0.00498,0.00657,0.00752,0.00868,0.00944,0.00521
700,Gillem - Big Crack 2011 CFM,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
160,Goldstone Lake,0.00305,8.4E-4,0.00142,0.00186,0.00256,0.00297,3.5E-4
701,Goose Lake 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Gravel Hills-Harper Lk,7.7E-4,2.4E-4,3.7E-4,4.5E-4,6.7E-4,7.7E-4,1.9E-4
131,Great Valley 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Great Valley 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Great Valley 03 Mysterious Ridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Great Valley 03a Dunnigan Hills,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Great Valley 04a Trout Creek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Great Valley 04b Gordon Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
136,Great Valley 07 (Orestimba),1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
137,Great Valley 08 (Quinto),0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Great Valley 09 (Laguna Seca),0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Great Valley 10 (Panoche),0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Great Valley 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Great Valley 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Great Valley 13 (Coalinga),0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Great Valley 14 (Kettleman Hills),0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,Green Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,Greenville (No) 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
635,Greenville (So) 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
702,Hartley Springs 2011 CFM,3.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,3.0E-5,1.0E-5
37,Hat Creek-McArthur-Mayfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Hayward (No) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Hayward (So) 2011 CFM,1.0E-5,0.0,0.0,1.0E-5,1.0E-5,1.0E-5,0.0
637,Hayward (So) extension 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Hector Mine,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
84,Helendale-So Lockhart,5.5E-4,1.7E-4,2.9E-4,3.7E-4,4.6E-4,5.4E-4,1.6E-4
703,Hilton Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Hollywood,3.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,3.0E-5,1.0E-5
228,Holser alt 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,Homestead Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,Honey Lake 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Hosgri,2.0E-5,1.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,0.0
208,Hosgri (Extension),0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Hunter Mountain-Saline Valley,0.01371,0.00683,0.00886,0.01038,0.01232,0.01355,0.00664
677,Hunting Creek - Bartlett Springs connector 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Hunting Creek - Berryessa 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Imperial,1.4E-4,5.0E-5,9.0E-5,1.1E-4,1.4E-4,1.4E-4,4.0E-5
678,Incline Village 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Independence rev 2011,9.0E-5,2.0E-5,5.0E-5,5.0E-5,8.0E-5,9.0E-5,2.0E-5
892,Jess Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Johnson Valley (No) 2011 rev,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Joshua Tree (Seismicity),0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,Keddie Ridge 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,4.0E-5,1.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,2.0E-5
544,Kern Canyon (North Kern) 2011,7.0E-5,3.0E-5,4.0E-5,4.0E-5,6.0E-5,7.0E-5,5.0E-5
