Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.489262,7.285714,7.321429,1.44476,5.285714,6.178571,8.75,10.928572
5.1,5.929,5.75,5.428571,1.1817627,4.107143,4.857143,6.964286,8.714286
5.2,4.6869407,4.571429,4.321429,0.97119343,3.1785715,3.7857144,5.535714,6.964286
5.3,3.7028928,3.607143,3.5714285,0.79439855,2.4642856,2.9642856,4.428571,5.5
5.4,2.9227142,2.8214285,2.7142856,0.65826994,1.8928572,2.3214285,3.5,4.5
5.5,2.300381,2.2142856,2.107143,0.54305655,1.4642857,1.7857143,2.7857144,3.607143
5.6,1.806,1.75,1.6785715,0.44706184,1.1071428,1.3928572,2.2142856,2.857143
5.7,1.415369,1.3571428,1.3214285,0.3679468,0.8214286,1.0714285,1.75,2.25
5.8,1.103,1.0714285,1.0357143,0.3015443,0.64285713,0.8214286,1.3928572,1.7857143
5.9,0.84436905,0.8214286,0.75,0.2516061,0.42857143,0.60714287,1.0714285,1.3928572
6.0,0.67019045,0.64285713,0.64285713,0.21398857,0.32142857,0.4642857,0.85714287,1.1428572
6.1,0.51544046,0.5,0.42857143,0.179452,0.21428572,0.32142857,0.6785714,0.9285714
6.2,0.40516666,0.39285713,0.39285713,0.15305558,0.14285715,0.25,0.53571427,0.75
6.3,0.31480953,0.2857143,0.2857143,0.12886207,0.10714286,0.17857143,0.42857143,0.60714287
6.4,0.24327381,0.21428572,0.17857143,0.11019485,0.071428575,0.14285715,0.35714287,0.5
6.5,0.18592857,0.17857143,0.14285715,0.09406637,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.14303571,0.14285715,0.10714286,0.07964072,0.0,0.071428575,0.21428572,0.32142857
6.7,0.10697619,0.10714286,0.071428575,0.066991515,0.0,0.035714287,0.17857143,0.25
6.8,0.080678575,0.071428575,0.071428575,0.058037627,0.0,0.035714287,0.14285715,0.21428572
6.9,0.060309526,0.035714287,0.035714287,0.04900844,0.0,0.0,0.10714286,0.17857143
7.0,0.045071427,0.035714287,0.035714287,0.042113885,0.0,0.0,0.071428575,0.14285715
7.1,0.032988094,0.035714287,0.0,0.035848126,0.0,0.0,0.071428575,0.10714286
7.2,0.022857143,0.0,0.0,0.02905734,0.0,0.0,0.035714287,0.10714286
7.3,0.016333334,0.0,0.0,0.024423683,0.0,0.0,0.035714287,0.071428575
7.4,0.010809524,0.0,0.0,0.01977214,0.0,0.0,0.035714287,0.071428575
7.5,0.006857143,0.0,0.0,0.01599331,0.0,0.0,0.035714287,0.035714287
7.6,0.0039761905,0.0,0.0,0.012110068,0.0,0.0,0.0,0.035714287
7.7,0.0018571429,0.0,0.0,0.008246348,0.0,0.0,0.0,0.035714287
7.8,8.095238E-4,0.0,0.0,0.0053959503,0.0,0.0,0.0,0.0
7.9,3.452381E-4,0.0,0.0,0.0034949698,0.0,0.0,0.0,0.0
8.0,1.6666666E-4,0.0,0.0,0.0024344565,0.0,0.0,0.0,0.0
8.1,1.07142856E-4,0.0,0.0,0.001953541,0.0,0.0,0.0,0.0
8.2,1.1904762E-5,0.0,0.0,6.5205066E-4,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
