Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,6.0E-5,0.006
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,1.4E-4,0.014
197,Anaheim,1.0E-5,0.001
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,3.0E-5,0.003
668,Bartlett Springs 2011 CFM,0.00112,0.111
669,Battle Creek 2011 CFM,1.0E-4,0.01
842,Bear River fault zone,1.4E-4,0.014
581,Bennett Valley 2011 CFM,4.0E-5,0.004
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,3.7E-4,0.037
192,Big Pine (Central),1.0E-5,0.001
191,Big Pine (East),8.0E-5,0.008
200,Big Pine (West),4.0E-5,0.004
87,Blackwater,1.0E-5,0.001
169,Blue Cut,1.4E-4,0.014
170,Brawley (Seismic Zone) alt 1,0.00392,0.382
541,Breckenridge 2011,2.0E-5,0.002
882,Bullion Mountains,6.0E-5,0.006
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,1.4E-4,0.014
165,Cady,3.0E-5,0.003
602,Calaveras (Central) 2011 CFM,0.00181,0.174
601,Calaveras (No) 2011 CFM,8.5E-4,0.084
621,Calaveras (So) - Paicines extension 2011 CFM,0.00149,0.144
603,Calaveras (So) 2011 CFM,0.00153,0.149
88,Calico-Hidalgo,7.1E-4,0.069
724,Camp Rock 2011,1.8E-4,0.018
173,Canada David (Detachment),6.0E-5,0.006
176,Carlsbad,6.0E-5,0.006
721,Carson Range (Genoa),2.1E-4,0.021
670,Casmalia 2011 CFM,1.0E-4,0.01
34,Cedar Mtn-Mahogany Mtn,1.0E-5,0.001
172,Cerro Prieto,0.00313,0.299
129,Channel Islands Thrust,4.6E-4,0.046
214,Channel Islands Western Deep Ramp,3.3E-4,0.032
238,Chino alt 1,6.0E-5,0.006
124,Clamshell-Sawpit,5.0E-5,0.005
844,Clayton,9.0E-5,0.009
81,Cleghorn,7.0E-5,0.007
884,Cleghorn Lake,2.0E-5,0.002
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,1.7E-4,0.017
622,Concord 2011 CFM,3.3E-4,0.033
626,Contra Costa (Lafayette) 2011 CFM,1.1E-4,0.011
633,Contra Costa Shear Zone (connector) 2011 CFM,1.2E-4,0.012
776,Coronado Bank alt1,3.6E-4,0.036
157,Coyote Canyon,0.0,0.0
163,Coyote Lake,0.0,0.0
125,Cucamonga,3.0E-4,0.03
894,Davis Creek,0.0,0.0
245,Death Valley (Black Mtns Frontal),4.2E-4,0.042
45,Death Valley (Fish Lake Valley),3.3E-4,0.033
46,Death Valley (No),4.8E-4,0.048
246,Death Valley (So),4.0E-4,0.039
51,Deep Springs,0.0,0.0
230,Del Valle,1.2E-4,0.012
889,Dog Valley,1.0E-5,0.001
888,Dry Mountain,0.0,0.0
249,Earthquake Valley,5.2E-4,0.052
255,Earthquake Valley (No  Extension),5.3E-4,0.053
256,Earthquake Valley (So Extension),4.1E-4,0.041
671,East Huasna 2011 CFM,2.0E-5,0.002
672,Eaton Roughs 2011 CFM,7.1E-4,0.069
96,Elmore Ranch,0.0,0.0
103,Elsinore (Coyote Mountains),1.3E-4,0.013
296,Elsinore (Glen Ivy) rev,2.3E-4,0.022
102,Elsinore (Julian),1.8E-4,0.018
402,Elsinore (Stepovers Combined),2.0E-4,0.02
299,Elsinore (Temecula) rev,2.1E-4,0.021
196,Elysian Park (Lower CFM),0.0,0.0
146,Elysian Park (Upper),1.7E-4,0.017
90,Emerson-Copper Mtn 2011,4.3E-4,0.041
95,Eureka Peak,0.0,0.0
20,Fickle Hill (alt1),1.7E-4,0.017
698,Fish Slough 2011 CFM,4.0E-5,0.004
893,Fitzhugh Creek,0.0,0.0
204,Fontana (Seismicity),0.0,0.0
634,Franklin 2011 CFM,1.8E-4,0.018
699,Garberville - Briceland 2011 CFM,4.5E-4,0.045
159,Garlic Springs,0.0,0.0
341,Garlock (Central),5.7E-4,0.055
48,Garlock (East),2.5E-4,0.025
49,Garlock (West),2.6E-4,0.026
700,Gillem - Big Crack 2011 CFM,0.0,0.0
160,Goldstone Lake,2.0E-5,0.002
701,Goose Lake 2011 CFM,2.0E-5,0.002
86,Gravel Hills-Harper Lk,1.8E-4,0.018
131,Great Valley 01,0.0,0.0
133,Great Valley 02,2.0E-5,0.002
132,Great Valley 03 Mysterious Ridge,3.6E-4,0.036
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,3.5E-4,0.035
381,Great Valley 04b Gordon Valley,2.2E-4,0.022
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,6.0E-5,0.006
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),4.0E-5,0.004
151,Great Valley 09 (Laguna Seca),7.0E-5,0.007
138,Great Valley 10 (Panoche),7.0E-5,0.007
139,Great Valley 11,1.1E-4,0.011
140,Great Valley 12,1.5E-4,0.015
142,Great Valley 13 (Coalinga),1.6E-4,0.016
141,Great Valley 14 (Kettleman Hills),1.8E-4,0.018
623,Green Valley 2011 CFM,5.0E-4,0.048
636,Greenville (No) 2011 CFM,4.2E-4,0.041
635,Greenville (So) 2011 CFM,3.0E-4,0.03
702,Hartley Springs 2011 CFM,4.0E-5,0.004
37,Hat Creek-McArthur-Mayfield,1.0E-4,0.01
639,Hayward (No) 2011 CFM,0.00173,0.173
638,Hayward (So) 2011 CFM,0.00115,0.112
637,Hayward (So) extension 2011 CFM,3.2E-4,0.032
167,Hector Mine,1.5E-4,0.015
84,Helendale-So Lockhart,1.1E-4,0.011
703,Hilton Creek 2011 CFM,1.4E-4,0.014
108,Hollywood,2.9E-4,0.029
228,Holser alt 1,9.0E-5,0.009
723,Homestead Valley 2011,1.3E-4,0.013
704,Honey Lake 2011 CFM,0.0,0.0
30,Hosgri,2.9E-4,0.029
208,Hosgri (Extension),4.0E-5,0.004
50,Hunter Mountain-Saline Valley,4.6E-4,0.046
677,Hunting Creek - Bartlett Springs connector 2011,7.6E-4,0.076
640,Hunting Creek - Berryessa 2011 CFM,4.4E-4,0.044
97,Imperial,0.0039,0.38
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,6.0E-5,0.006
892,Jess Valley,0.0,0.0
91,Johnson Valley (No) 2011 rev,2.2E-4,0.022
168,Joshua Tree (Seismicity),0.0,0.0
679,Keddie Ridge 2011 CFM,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,7.0E-5,0.007
544,Kern Canyon (North Kern) 2011,5.0E-5,0.005
543,Kern Canyon (South Kern) 2011,7.0E-5,0.007
92,Kickapoo,9.0E-5,0.009
680,King Range 2011 CFM,7.0E-5,0.007
641,La Panza 2011,5.0E-5,0.005
104,Laguna Salada,5.0E-5,0.005
207,Lake Isabella (Seismicity),6.0E-5,0.006
642,Las Positas,0.0,0.0
890,Last Chance,1.0E-5,0.001
85,Lenwood-Lockhart-Old Woman Springs,1.6E-4,0.016
705,Likely 2011 CFM,2.0E-5,0.002
681,Lions Head 2011 CFM,0.0,0.0
144,Little Lake,1.1E-4,0.011
16,Little Salmon (Offshore),1.9E-4,0.019
17,Little Salmon (Onshore),3.8E-4,0.038
683,Los Alamos 2011 CFM,2.7E-4,0.027
780,Los Alamos extension,3.1E-4,0.031
643,Los Medanos - Roe Island,4.0E-5,0.004
74,Los Osos 2011,5.0E-5,0.005
201,Lost Hills,0.0,0.0
166,Ludlow,2.0E-5,0.002
644,Maacama 2011 CFM,0.00204,0.199
22,Mad River (alt1),3.6E-4,0.034
221,Malibu Coast (Extension) alt 1,1.5E-4,0.015
220,Malibu Coast alt 1,1.7E-4,0.017
164,Manix-Afton Hills,2.2E-4,0.022
21,McKinleyville (alt1),1.8E-4,0.018
155,McLean Lake,0.0,0.0
13,Mendocino,6.0E-4,0.059
605,Mission (connected) 2011 CFM,1.4E-4,0.014
250,Mission Creek,1.3E-4,0.013
779,Mission Hills 2011,5.0E-5,0.005
78,Mission Ridge-Arroyo Parida-Santa Ana,4.3E-4,0.041
