Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9971951,0.84851134,0.999
6.1,0.9971951,0.84851134,0.998
6.2,0.99677056,0.84524906,0.996
6.3,0.99652815,0.8433667,0.996
6.4,0.9925174,0.8221805,0.994
6.5,0.9893006,0.81143636,0.991
6.6,0.98428595,0.79849774,0.99
6.7,0.97583103,0.78214395,0.986
6.8,0.960621,0.7597599,0.984
6.9,0.9297775,0.7235472,0.974
7.0,0.8645344,0.6601527,0.943
7.1,0.85915494,0.6553679,0.938
7.2,0.82986325,0.6326166,0.909
7.3,0.8116897,0.61721295,0.878
7.4,0.6914304,0.5299569,0.706
7.5,0.5916505,0.45857608,0.557
7.6,0.49227825,0.38885164,0.43
7.7,0.36309996,0.26616663,0.299
7.8,0.2862844,0.16939412,0.238
7.9,0.23366225,0.13549347,0.191
8.0,0.2020295,0.115978494,0.152
8.1,0.09761054,0.061835904,0.06
8.2,0.043635186,0.025426308,0.026
8.3,7.914095E-4,7.722475E-4,0.002
