Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,1.8438177E-4,0.018438177
667,Almanor 2011 CFM,5.639913E-4,0.056399133
219,Anacapa-Dume alt 1,2.1691974E-4,0.019522777
197,Anaheim,2.1691974E-5,0.0021691974
722,Antelope Valley 2011,4.7722342E-4,0.047722343
845,Ash Hill,2.2776573E-4,0.022776572
881,Baker,6.5075925E-5,0.0065075923
668,Bartlett Springs 2011 CFM,0.0018221259,0.17570499
669,Battle Creek 2011 CFM,2.7114968E-4,0.027114967
842,Bear River fault zone,4.013015E-4,0.040130153
581,Bennett Valley 2011 CFM,6.2906725E-4,0.06290673
158,Bicycle Lake,4.5553147E-4,0.045553144
741,Big Lagoon - Bald Mtn 2011 CFM,8.02603E-4,0.07483731
192,Big Pine (Central),9.761388E-5,0.009761388
191,Big Pine (East),1.626898E-4,0.01626898
200,Big Pine (West),0.0,0.0
87,Blackwater,2.1691974E-4,0.021691974
169,Blue Cut,3.362256E-4,0.03362256
170,Brawley (Seismic Zone) alt 1,0.0077114967,0.62147504
541,Breckenridge 2011,4.338395E-5,0.004338395
882,Bullion Mountains,4.121475E-4,0.04121475
94,Burnt Mtn,5.097614E-4,0.05097614
561,Butano 2011 CFM,1.5184382E-4,0.015184382
165,Cady,2.494577E-4,0.02494577
602,Calaveras (Central) 2011 CFM,0.00345987,0.31344903
601,Calaveras (No) 2011 CFM,0.001605206,0.15726681
621,Calaveras (So) - Paicines extension 2011 CFM,0.00335141,0.30368763
603,Calaveras (So) 2011 CFM,0.0028199565,0.26681128
88,Calico-Hidalgo,7.483731E-4,0.07375271
724,Camp Rock 2011,2.2776573E-4,0.022776572
173,Canada David (Detachment),6.5075925E-5,0.0065075923
176,Carlsbad,1.3015185E-4,0.010845987
721,Carson Range (Genoa),7.1583514E-4,0.06941432
670,Casmalia 2011 CFM,1.8438177E-4,0.018438177
34,Cedar Mtn-Mahogany Mtn,2.1691974E-4,0.021691974
172,Cerro Prieto,0.010140998,0.7288503
129,Channel Islands Thrust,0.0011930586,0.106290676
214,Channel Islands Western Deep Ramp,3.470716E-4,0.03362256
238,Chino alt 1,4.880694E-4,0.047722343
124,Clamshell-Sawpit,1.0845987E-4,0.010845987
844,Clayton,2.3861171E-4,0.023861172
81,Cleghorn,2.1691974E-4,0.021691974
884,Cleghorn Lake,4.121475E-4,0.040130153
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,1.3015185E-4,0.013015185
184,Compton,2.494577E-4,0.02494577
622,Concord 2011 CFM,9.219089E-4,0.09002169
626,Contra Costa (Lafayette) 2011 CFM,1.0845987E-4,0.010845987
633,Contra Costa Shear Zone (connector) 2011 CFM,2.3861171E-4,0.023861172
776,Coronado Bank alt1,8.45987E-4,0.0845987
