Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.833088,7.607143,7.285714,1.4115353,5.642857,6.535714,9.107142,11.107142
5.1,6.1969967,6.035714,5.857143,1.1528138,4.428571,5.142857,7.285714,8.821428
5.2,4.9005656,4.75,4.357143,0.94598955,3.357143,4.035714,5.75,7.035714
5.3,3.8652258,3.75,3.5,0.7809874,2.607143,3.142857,4.607143,5.607143
5.4,3.0543075,2.9642856,2.642857,0.64018947,2.0,2.4642856,3.642857,4.5
5.5,2.4042325,2.357143,2.4642856,0.5272033,1.5,1.8928572,2.892857,3.5714285
5.6,1.8903651,1.8571428,1.75,0.43709952,1.1428572,1.4642857,2.3214285,2.857143
5.7,1.4757385,1.4285715,1.2857143,0.36441356,0.85714287,1.1428572,1.8214285,2.25
5.8,1.1511853,1.1071428,1.0,0.3006238,0.64285713,0.85714287,1.4642857,1.8214285
5.9,0.88115895,0.85714287,0.78571427,0.24939425,0.4642857,0.64285713,1.1071428,1.4285715
6.0,0.6969063,0.6785714,0.64285713,0.21371987,0.32142857,0.5,0.89285713,1.1785715
6.1,0.5355464,0.53571427,0.53571427,0.17933695,0.21428572,0.35714287,0.71428573,0.9285714
6.2,0.41895208,0.39285713,0.32142857,0.15252778,0.14285715,0.2857143,0.5714286,0.75
6.3,0.32495353,0.32142857,0.2857143,0.12861386,0.10714286,0.21428572,0.4642857,0.60714287
6.4,0.2481536,0.25,0.21428572,0.10884425,0.071428575,0.14285715,0.35714287,0.5
6.5,0.18804875,0.17857143,0.14285715,0.093114674,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.14288297,0.14285715,0.10714286,0.079375766,0.0,0.071428575,0.21428572,0.32142857
6.7,0.1054514,0.10714286,0.071428575,0.06684739,0.0,0.035714287,0.17857143,0.25
6.8,0.07930482,0.071428575,0.035714287,0.056514047,0.0,0.035714287,0.14285715,0.21428572
6.9,0.05865871,0.035714287,0.035714287,0.047637556,0.0,0.0,0.10714286,0.17857143
7.0,0.0431128,0.035714287,0.035714287,0.039883826,0.0,0.0,0.071428575,0.14285715
7.1,0.031479187,0.035714287,0.0,0.033940073,0.0,0.0,0.071428575,0.10714286
7.2,0.02179527,0.0,0.0,0.027604641,0.0,0.0,0.035714287,0.071428575
7.3,0.016423924,0.0,0.0,0.023830406,0.0,0.0,0.035714287,0.071428575
7.4,0.010755604,0.0,0.0,0.019403307,0.0,0.0,0.035714287,0.071428575
7.5,0.0069078607,0.0,0.0,0.015629161,0.0,0.0,0.035714287,0.035714287
7.6,0.0038993906,0.0,0.0,0.01170556,0.0,0.0,0.0,0.035714287
7.7,0.0018464002,0.0,0.0,0.008082334,0.0,0.0,0.0,0.035714287
7.8,8.650966E-4,0.0,0.0,0.005575072,0.0,0.0,0.0,0.0
7.9,4.2609236E-4,0.0,0.0,0.0038783331,0.0,0.0,0.0,0.0
8.0,2.0659022E-4,0.0,0.0,0.0027089105,0.0,0.0,0.0,0.0
8.1,6.455945E-5,0.0,0.0,0.0015173526,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
