Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,1.7857143E-4,0.017857144
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,0.0,0.0
197,Anaheim,0.0,0.0
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,1.7857143E-4,0.017857144
668,Bartlett Springs 2011 CFM,7.142857E-4,0.071428575
669,Battle Creek 2011 CFM,0.0,0.0
842,Bear River fault zone,1.7857143E-4,0.017857144
581,Bennett Valley 2011 CFM,0.0,0.0
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,3.5714285E-4,0.035714287
192,Big Pine (Central),0.0,0.0
191,Big Pine (East),0.0,0.0
200,Big Pine (West),0.0,0.0
87,Blackwater,0.0,0.0
169,Blue Cut,1.7857143E-4,0.017857144
170,Brawley (Seismic Zone) alt 1,0.0048214286,0.4642857
541,Breckenridge 2011,0.0,0.0
882,Bullion Mountains,3.5714285E-4,0.035714287
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,0.0,0.0
165,Cady,0.0,0.0
602,Calaveras (Central) 2011 CFM,0.0023214286,0.23214285
601,Calaveras (No) 2011 CFM,0.0016071429,0.16071428
621,Calaveras (So) - Paicines extension 2011 CFM,0.00125,0.125
603,Calaveras (So) 2011 CFM,0.0016071429,0.16071428
88,Calico-Hidalgo,5.3571427E-4,0.05357143
724,Camp Rock 2011,0.0,0.0
173,Canada David (Detachment),0.0,0.0
176,Carlsbad,0.0,0.0
721,Carson Range (Genoa),1.7857143E-4,0.017857144
670,Casmalia 2011 CFM,1.7857143E-4,0.017857144
34,Cedar Mtn-Mahogany Mtn,0.0,0.0
172,Cerro Prieto,0.0030357144,0.30357143
129,Channel Islands Thrust,3.5714285E-4,0.035714287
214,Channel Islands Western Deep Ramp,5.3571427E-4,0.05357143
238,Chino alt 1,0.0,0.0
124,Clamshell-Sawpit,0.0,0.0
844,Clayton,0.0,0.0
81,Cleghorn,0.0,0.0
884,Cleghorn Lake,1.7857143E-4,0.017857144
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,0.0,0.0
622,Concord 2011 CFM,1.7857143E-4,0.017857144
626,Contra Costa (Lafayette) 2011 CFM,1.7857143E-4,0.017857144
633,Contra Costa Shear Zone (connector) 2011 CFM,1.7857143E-4,0.017857144
776,Coronado Bank alt1,1.7857143E-4,0.017857144
157,Coyote Canyon,0.0,0.0
163,Coyote Lake,0.0,0.0
125,Cucamonga,3.5714285E-4,0.035714287
894,Davis Creek,0.0,0.0
245,Death Valley (Black Mtns Frontal),1.7857143E-4,0.017857144
45,Death Valley (Fish Lake Valley),1.7857143E-4,0.017857144
46,Death Valley (No),3.5714285E-4,0.035714287
246,Death Valley (So),3.5714285E-4,0.035714287
51,Deep Springs,0.0,0.0
230,Del Valle,0.0,0.0
889,Dog Valley,0.0,0.0
888,Dry Mountain,0.0,0.0
249,Earthquake Valley,1.7857143E-4,0.017857144
255,Earthquake Valley (No  Extension),1.7857143E-4,0.017857144
256,Earthquake Valley (So Extension),1.7857143E-4,0.017857144
671,East Huasna 2011 CFM,1.7857143E-4,0.017857144
672,Eaton Roughs 2011 CFM,5.3571427E-4,0.05357143
96,Elmore Ranch,0.0,0.0
103,Elsinore (Coyote Mountains),0.0,0.0
296,Elsinore (Glen Ivy) rev,0.0,0.0
102,Elsinore (Julian),0.0,0.0
402,Elsinore (Stepovers Combined),0.0,0.0
299,Elsinore (Temecula) rev,0.0,0.0
196,Elysian Park (Lower CFM),0.0,0.0
146,Elysian Park (Upper),0.0,0.0
90,Emerson-Copper Mtn 2011,5.3571427E-4,0.05357143
95,Eureka Peak,0.0,0.0
20,Fickle Hill (alt1),3.5714285E-4,0.035714287
698,Fish Slough 2011 CFM,0.0,0.0
893,Fitzhugh Creek,0.0,0.0
204,Fontana (Seismicity),0.0,0.0
634,Franklin 2011 CFM,3.5714285E-4,0.035714287
699,Garberville - Briceland 2011 CFM,7.142857E-4,0.071428575
159,Garlic Springs,0.0,0.0
341,Garlock (Central),0.00125,0.125
48,Garlock (East),3.5714285E-4,0.035714287
49,Garlock (West),0.0,0.0
700,Gillem - Big Crack 2011 CFM,0.0,0.0
160,Goldstone Lake,0.0,0.0
701,Goose Lake 2011 CFM,0.0,0.0
86,Gravel Hills-Harper Lk,0.0,0.0
131,Great Valley 01,0.0,0.0
133,Great Valley 02,0.0,0.0
132,Great Valley 03 Mysterious Ridge,5.3571427E-4,0.05357143
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,5.3571427E-4,0.05357143
381,Great Valley 04b Gordon Valley,3.5714285E-4,0.035714287
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,1.7857143E-4,0.017857144
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),0.0,0.0
151,Great Valley 09 (Laguna Seca),1.7857143E-4,0.017857144
138,Great Valley 10 (Panoche),1.7857143E-4,0.017857144
139,Great Valley 11,3.5714285E-4,0.035714287
140,Great Valley 12,3.5714285E-4,0.035714287
142,Great Valley 13 (Coalinga),3.5714285E-4,0.035714287
141,Great Valley 14 (Kettleman Hills),1.7857143E-4,0.017857144
623,Green Valley 2011 CFM,1.7857143E-4,0.017857144
636,Greenville (No) 2011 CFM,1.7857143E-4,0.017857144
635,Greenville (So) 2011 CFM,0.0,0.0
702,Hartley Springs 2011 CFM,0.0,0.0
37,Hat Creek-McArthur-Mayfield,0.0,0.0
639,Hayward (No) 2011 CFM,0.0016071429,0.16071428
638,Hayward (So) 2011 CFM,0.0016071429,0.14285715
637,Hayward (So) extension 2011 CFM,1.7857143E-4,0.017857144
167,Hector Mine,3.5714285E-4,0.035714287
84,Helendale-So Lockhart,0.0,0.0
703,Hilton Creek 2011 CFM,1.7857143E-4,0.017857144
108,Hollywood,0.0,0.0
228,Holser alt 1,0.0,0.0
723,Homestead Valley 2011,1.7857143E-4,0.017857144
704,Honey Lake 2011 CFM,0.0,0.0
30,Hosgri,5.3571427E-4,0.05357143
208,Hosgri (Extension),0.0,0.0
50,Hunter Mountain-Saline Valley,0.0010714285,0.10714286
677,Hunting Creek - Bartlett Springs connector 2011,1.7857143E-4,0.017857144
640,Hunting Creek - Berryessa 2011 CFM,0.0,0.0
97,Imperial,0.0046428572,0.44642857
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,1.7857143E-4,0.017857144
892,Jess Valley,0.0,0.0
91,Johnson Valley (No) 2011 rev,5.3571427E-4,0.05357143
168,Joshua Tree (Seismicity),0.0,0.0
679,Keddie Ridge 2011 CFM,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,0.0,0.0
544,Kern Canyon (North Kern) 2011,0.0,0.0
543,Kern Canyon (South Kern) 2011,0.0,0.0
92,Kickapoo,1.7857143E-4,0.017857144
680,King Range 2011 CFM,0.0,0.0
641,La Panza 2011,0.0,0.0
104,Laguna Salada,0.0,0.0
207,Lake Isabella (Seismicity),0.0,0.0
642,Las Positas,0.0,0.0
890,Last Chance,0.0,0.0
85,Lenwood-Lockhart-Old Woman Springs,5.3571427E-4,0.05357143
705,Likely 2011 CFM,0.0,0.0
681,Lions Head 2011 CFM,0.0,0.0
144,Little Lake,1.7857143E-4,0.017857144
16,Little Salmon (Offshore),1.7857143E-4,0.017857144
17,Little Salmon (Onshore),8.9285715E-4,0.08928572
683,Los Alamos 2011 CFM,1.7857143E-4,0.017857144
780,Los Alamos extension,0.0,0.0
643,Los Medanos - Roe Island,0.0,0.0
74,Los Osos 2011,0.0,0.0
201,Lost Hills,0.0,0.0
166,Ludlow,1.7857143E-4,0.017857144
644,Maacama 2011 CFM,0.0014285714,0.14285715
22,Mad River (alt1),3.5714285E-4,0.035714287
221,Malibu Coast (Extension) alt 1,0.0,0.0
220,Malibu Coast alt 1,0.0,0.0
164,Manix-Afton Hills,5.3571427E-4,0.05357143
21,McKinleyville (alt1),0.0,0.0
155,McLean Lake,0.0,0.0
13,Mendocino,0.0,0.0
605,Mission (connected) 2011 CFM,0.0,0.0
250,Mission Creek,7.142857E-4,0.071428575
779,Mission Hills 2011,1.7857143E-4,0.017857144
78,Mission Ridge-Arroyo Parida-Santa Ana,3.5714285E-4,0.035714287
686,Mohawk Valley 2011 CFM,0.0,0.0
707,Mono Lake 2011 CFM,0.0,0.0
646,Monte Vista - Shannon 2011 CFM,0.0,0.0
11,Monterey Bay-Tularcitos,0.0,0.0
188,Morales (East),0.0,0.0
187,Morales (West),0.0,0.0
711,Mount Diablo Thrust North CFM,1.7857143E-4,0.017857144
713,Mount Diablo Thrust South,1.7857143E-4,0.017857144
156,Nelson Lake,0.0,0.0
122,Newport-Inglewood (Offshore),3.5714285E-4,0.035714287
235,Newport-Inglewood alt 1,7.142857E-4,0.071428575
83,North Frontal  (East),0.0,0.0
82,North Frontal  (West),0.0,0.0
199,North Salt Lake,0.0,0.0
687,North Tahoe 2011 CFM,0.0,0.0
130,Northridge,3.5714285E-4,0.035714287
211,Northridge Hills,1.7857143E-4,0.017857144
116,Oak Ridge (Onshore),5.3571427E-4,0.05357143
709,Oceanic - West Huasna,0.0,0.0
777,Oceanside alt1,7.142857E-4,0.071428575
921,Ortigalita (North),3.5714285E-4,0.035714287
9,Ortigalita (South),3.5714285E-4,0.035714287
64,Owens Valley,0.0,0.0
891,Owens Valley Keough Hot Springs,0.0,0.0
47,Owl Lake,1.7857143E-4,0.017857144
841,Ozena,0.0,0.0
109,Palos Verdes,3.5714285E-4,0.035714287
244,Panamint Valley,0.00125,0.125
162,Paradise,1.7857143E-4,0.017857144
186,Peralta Hills,0.0,0.0
647,Pilarcitos 2011 CFM,0.0,0.0
193,Pine Mtn,0.0,0.0
93,Pinto Mtn,0.00125,0.125
89,Pisgah-Bullion Mtn-Mesquite Lk,0.0,0.0
212,Pitas Point (Lower West),5.3571427E-4,0.05357143
215,Pitas Point (Lower)-Montalvo,1.7857143E-4,0.017857144
688,Pittville 2011 CFM,0.0,0.0
58,Pleito,1.7857143E-4,0.017857144
666,Point Reyes 2011 CFM,0.0,0.0
843,Point Reyes 2011 connector,0.0,0.0
545,Polaris 2011 CFM,1.7857143E-4,0.017857144
240,Puente Hills,0.0,0.0
648,Quien Sabe 2011 CFM,0.0,0.0
152,Raymond,0.0,0.0
118,Red Mountain,8.9285715E-4,0.071428575
161,Red Pass,0.0,0.0
232,Redondo Canyon alt 1,0.0,0.0
649,Reliz 2011 CFM,1.7857143E-4,0.017857144
205,Richfield,0.0,0.0
650,Rinconada 2011 CFM,1.7857143E-4,0.017857144
38,Robinson Creek,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.0016071429,0.16071428
123,Rose Canyon,1.7857143E-4,0.017857144
42,Round Valley,1.7857143E-4,0.017857144
690,Russ 2011 CFM,5.3571427E-4,0.05357143
287,San Andreas (Big Bend),7.142857E-4,0.071428575
300,San Andreas (Carrizo) rev,0.00125,0.125
285,San Andreas (Cholame) rev,0.0014285714,0.14285715
295,San Andreas (Coachella) rev,0.0055357143,0.53571427
658,San Andreas (Creeping Section) 2011 CFM,0.0010714285,0.08928572
286,San Andreas (Mojave N),7.142857E-4,0.071428575
301,San Andreas (Mojave S),0.002142857,0.21428572
294,San Andreas (North Branch Mill Creek),7.142857E-4,0.071428575
654,San Andreas (North Coast) 2011 CFM,1.7857143E-4,0.017857144
653,San Andreas (Offshore) 2011 CFM,0.0,0.0
32,San Andreas (Parkfield),8.9285715E-4,0.08928572
655,San Andreas (Peninsula) 2011 CFM,0.0,0.0
282,San Andreas (San Bernardino N),0.0030357144,0.2857143
283,San Andreas (San Bernardino S),0.003392857,0.30357143
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.004464286,0.4107143
657,San Andreas (Santa Cruz Mts) 2011 CFM,5.3571427E-4,0.05357143
80,San Cayetano,1.7857143E-4,0.017857144
178,San Clemente,1.7857143E-4,0.017857144
774,San Diego Trough north alt1,3.5714285E-4,0.035714287
177,San Diego Trough south,5.3571427E-4,0.05357143
247,San Gabriel,0.0,0.0
