Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.9254465,7.8625,7.825,0.7964301,6.475,7.025,8.7375,9.375
5.1,6.2649555,6.2,6.025,0.66342527,5.1875,5.5625,6.9,7.5375
5.2,4.940625,4.9,5.3375,0.54742295,3.95,4.4,5.5375,5.85
5.3,3.890625,3.8875,3.85,0.44679573,3.025,3.4125,4.3625,4.6625
5.4,3.0756695,3.1125,3.175,0.38509458,2.375,2.65,3.4375,3.7875
5.5,2.426116,2.475,2.5625,0.32618034,1.8,2.05,2.7125,2.975
5.6,1.9158483,1.9375,1.925,0.27047402,1.4,1.5875,2.1125,2.45
5.7,1.5107143,1.525,1.575,0.2225425,1.15,1.2625,1.7375,2.0
5.8,1.1845982,1.1875,1.3,0.17859921,0.825,0.9875,1.3375,1.525
5.9,0.9109375,0.9,0.8875,0.14790319,0.6625,0.725,1.075,1.2125
6.0,0.72120535,0.7125,0.675,0.13003321,0.475,0.5875,0.875,0.975
6.1,0.55602676,0.55,0.55,0.11003592,0.3625,0.4375,0.675,0.8
6.2,0.43370536,0.4375,0.45,0.09596755,0.2625,0.3375,0.525,0.65
6.3,0.33415177,0.3375,0.3625,0.07535865,0.2,0.25,0.4,0.5
6.4,0.25357142,0.25,0.3125,0.06651701,0.1375,0.175,0.3125,0.3875
6.5,0.19575892,0.2,0.2125,0.056622595,0.1,0.1375,0.25,0.2875
6.6,0.15111607,0.15,0.1875,0.052833185,0.0625,0.0875,0.2,0.2375
6.7,0.11361607,0.1125,0.1375,0.04232429,0.05,0.0625,0.15,0.1875
6.8,0.085044645,0.0875,0.1125,0.033576544,0.025,0.05,0.1125,0.1375
6.9,0.062276784,0.0625,0.0875,0.028152494,0.0125,0.025,0.0875,0.1125
7.0,0.04776786,0.05,0.05,0.024086392,0.0125,0.025,0.075,0.1
7.1,0.035267856,0.0375,0.025,0.019085208,0.0,0.0125,0.05,0.075
7.2,0.0234375,0.025,0.025,0.016352387,0.0,0.0125,0.0375,0.0625
7.3,0.0171875,0.0125,0.0125,0.0148022,0.0,0.0,0.025,0.0625
7.4,0.010714286,0.0125,0.0125,0.010506646,0.0,0.0,0.025,0.0375
7.5,0.00625,0.0,0.0,0.007905694,0.0,0.0,0.0125,0.025
7.6,0.0033482143,0.0,0.0,0.0055856304,0.0,0.0,0.0125,0.0125
7.7,0.0017857143,0.0,0.0,0.004413674,0.0,0.0,0.0,0.0125
7.8,0.0011160715,0.0,0.0,0.0035967045,0.0,0.0,0.0,0.0125
7.9,6.696429E-4,0.0,0.0,0.0028400973,0.0,0.0,0.0,0.0125
8.0,2.2321429E-4,0.0,0.0,0.0016703828,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
