Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.927721,7.785714,6.928571,1.1722649,5.928571,6.892857,9.071428,10.357142
5.1,6.269983,6.142857,6.035714,0.9595072,4.607143,5.321429,7.107143,8.464286
5.2,4.9504676,4.892857,4.928571,0.78029984,3.5714285,4.25,5.678571,6.642857
5.3,3.9002976,3.857143,3.3214285,0.65234953,2.75,3.2857144,4.535714,5.25
5.4,3.0850341,3.0357144,2.9642856,0.54354566,2.1785715,2.607143,3.5714285,4.071429
5.5,2.4340987,2.392857,2.5,0.4601794,1.6071428,1.9642857,2.857143,3.3214285
5.6,1.923682,1.8928572,1.8571428,0.3882305,1.2142857,1.5357143,2.25,2.75
5.7,1.5191326,1.5,1.6071428,0.3262492,0.9285714,1.2142857,1.8214285,2.1785715
5.8,1.1881378,1.1785715,1.2857143,0.27907363,0.71428573,0.9285714,1.4642857,1.8214285
5.9,0.91071427,0.89285713,0.8214286,0.23359011,0.5,0.6785714,1.1428572,1.4285715
6.0,0.72087586,0.71428573,0.75,0.20254551,0.39285713,0.5,0.9285714,1.1785715
6.1,0.55484694,0.53571427,0.5,0.17094015,0.2857143,0.39285713,0.71428573,0.89285713
6.2,0.43261054,0.42857143,0.39285713,0.14843813,0.17857143,0.2857143,0.5714286,0.75
6.3,0.33269557,0.32142857,0.25,0.12707642,0.10714286,0.21428572,0.4642857,0.60714287
6.4,0.25255102,0.25,0.21428572,0.10714795,0.071428575,0.14285715,0.35714287,0.4642857
6.5,0.1945153,0.17857143,0.17857143,0.09122228,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.15029761,0.14285715,0.10714286,0.08280401,0.035714287,0.071428575,0.25,0.32142857
6.7,0.113520406,0.10714286,0.071428575,0.07377678,0.0,0.035714287,0.17857143,0.2857143
6.8,0.08545918,0.071428575,0.071428575,0.060930364,0.0,0.035714287,0.14285715,0.21428572
6.9,0.062287416,0.035714287,0.035714287,0.053159527,0.0,0.0,0.10714286,0.17857143
7.0,0.048044216,0.035714287,0.035714287,0.04657198,0.0,0.0,0.10714286,0.14285715
7.1,0.0355017,0.035714287,0.0,0.03697456,0.0,0.0,0.071428575,0.10714286
7.2,0.023809524,0.0,0.0,0.030442042,0.0,0.0,0.035714287,0.10714286
7.3,0.017431973,0.0,0.0,0.026504612,0.0,0.0,0.035714287,0.071428575
7.4,0.010629252,0.0,0.0,0.018563664,0.0,0.0,0.035714287,0.071428575
7.5,0.0063775512,0.0,0.0,0.014265077,0.0,0.0,0.035714287,0.035714287
7.6,0.0036139456,0.0,0.0,0.010802941,0.0,0.0,0.0,0.035714287
7.7,0.0021258504,0.0,0.0,0.00847535,0.0,0.0,0.0,0.035714287
7.8,0.0012755102,0.0,0.0,0.0066475593,0.0,0.0,0.0,0.035714287
7.9,8.503401E-4,0.0,0.0,0.005461111,0.0,0.0,0.0,0.0
8.0,4.2517006E-4,0.0,0.0,0.0038850636,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
