Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.07433,0.0397,0.04909,0.05552,0.06556,0.07411,0.05807
667,Almanor 2011 CFM,2.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,0.0
219,Anacapa-Dume alt 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Anaheim,1.0E-5,0.0,0.0,1.0E-5,1.0E-5,1.0E-5,0.0
722,Antelope Valley 2011,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
845,Ash Hill,0.00991,0.00355,0.0048,0.00575,0.00791,0.00963,0.00326
881,Baker,1.7E-4,2.0E-5,5.0E-5,7.0E-5,9.0E-5,1.7E-4,3.0E-5
668,Bartlett Springs 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,0.00111,3.3E-4,5.5E-4,6.9E-4,9.3E-4,0.00111,3.3E-4
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),6.0E-5,3.0E-5,4.0E-5,4.0E-5,5.0E-5,6.0E-5,2.0E-5
191,Big Pine (East),4.0E-5,2.0E-5,3.0E-5,3.0E-5,4.0E-5,4.0E-5,3.0E-5
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.01034,0.0043,0.00554,0.00655,0.00843,0.01012,0.0044
169,Blue Cut,7.0E-5,2.0E-5,3.0E-5,4.0E-5,5.0E-5,7.0E-5,4.0E-5
170,Brawley (Seismic Zone) alt 1,1.0E-4,2.0E-5,6.0E-5,8.0E-5,8.0E-5,9.0E-5,4.0E-5
541,Breckenridge 2011,3.0E-5,1.0E-5,1.0E-5,2.0E-5,3.0E-5,3.0E-5,0.0
882,Bullion Mountains,6.0E-5,2.0E-5,3.0E-5,6.0E-5,6.0E-5,6.0E-5,2.0E-5
94,Burnt Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Butano 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
165,Cady,2.8E-4,8.0E-5,1.4E-4,1.5E-4,1.7E-4,2.7E-4,1.4E-4
602,Calaveras (Central) 2011 CFM,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0
601,Calaveras (No) 2011 CFM,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
621,Calaveras (So) - Paicines extension 2011 CFM,3.0E-5,0.0,0.0,0.0,1.0E-5,3.0E-5,0.0
603,Calaveras (So) 2011 CFM,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0
88,Calico-Hidalgo,1.9E-4,8.0E-5,8.0E-5,1.0E-4,1.6E-4,1.9E-4,8.0E-5
724,Camp Rock 2011,7.0E-5,1.0E-5,1.0E-5,2.0E-5,5.0E-5,7.0E-5,1.0E-5
173,Canada David (Detachment),0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Carlsbad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Carson Range (Genoa),0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Casmalia 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Cedar Mtn-Mahogany Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Cerro Prieto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Channel Islands Thrust,4.0E-5,0.0,0.0,2.0E-5,3.0E-5,4.0E-5,1.0E-5
214,Channel Islands Western Deep Ramp,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,1.0E-5
238,Chino alt 1,7.0E-5,1.0E-5,4.0E-5,5.0E-5,5.0E-5,6.0E-5,1.0E-5
124,Clamshell-Sawpit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,Clayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Cleghorn,4.0E-5,1.0E-5,2.0E-5,2.0E-5,3.0E-5,4.0E-5,1.0E-5
884,Cleghorn Lake,1.5E-4,5.0E-5,7.0E-5,1.1E-4,1.3E-4,1.5E-4,6.0E-5
883,Cleghorn Pass,6.0E-5,1.0E-5,3.0E-5,4.0E-5,5.0E-5,6.0E-5,1.0E-5
582,Collayami 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Compton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Concord 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,Contra Costa (Lafayette) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Contra Costa Shear Zone (connector) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Coronado Bank alt1,1.2E-4,7.0E-5,7.0E-5,8.0E-5,1.0E-4,1.2E-4,6.0E-5
157,Coyote Canyon,0.00249,8.1E-4,0.00113,0.00137,0.00193,0.00235,7.6E-4
163,Coyote Lake,4.9E-4,1.7E-4,2.4E-4,2.6E-4,3.7E-4,4.8E-4,2.1E-4
125,Cucamonga,3.0E-5,1.0E-5,2.0E-5,2.0E-5,3.0E-5,3.0E-5,1.0E-5
894,Davis Creek,1.0E-5,0.0,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5
245,Death Valley (Black Mtns Frontal),6.6E-4,2.5E-4,3.6E-4,4.3E-4,5.4E-4,6.6E-4,2.9E-4
45,Death Valley (Fish Lake Valley),2.1E-4,8.0E-5,1.3E-4,1.4E-4,1.8E-4,2.1E-4,1.1E-4
